OBJECTID	PDIV_ID	Af_used_2017	Af_used_irr_2017	Acres_2017	Af_used_mun_2017	Af_used_stk_2017	long_nad83	lat_nad83	county
10008	67644	164	164	130	0	0	-100.9643818	37.23714374	SW
10009	10182	188	188	123	0	0	-99.96555427	37.57834304	FO
10010	15626	195	195	130	0	0	-99.14654826	37.83611506	ED
10011	37279	0	0	0	0	0	-99.49476665	37.1959257	CM
10012	43893	172	172	130	0	0	-99.20997541	37.75167436	ED
10013	74445	0	0	0	0	0	-97.44300985	37.81382	SG
10014	63927	0	0	0	0	0	-97.75946757	37.25626672	SU
10015	65771	0	0	0	0	0	-100.6431865	37.72978636	GY
10016	63103	0	0	0	0	0	-97.82540016	37.94444753	RN
10017	72169	0	0	0	0	0	-98.82129316	38.34018734	BT
10018	40275	9	9	100	0	0	-97.6000598	39.23487695	OT
10019	16415	0	0	0	0	0	-99.18239489	38.04709091	PN
10020	20823	68	68	71	0	0	-101.7082262	37.51186462	ST
10021	30744	67.16505397	67.16505397	66	0	0	-97.04559545	37.20129663	CL
10022	75940	0.371642254	0.371642254	5	0	0	-97.12365796	37.69351582	BU
10023	63256	27	27	60	0	0	-97.44572842	37.98142122	HV
10024	12665	0	0	0	0	0	-100.8648653	37.95292375	FI
10025	9328	135	135	122	0	0	-101.5027329	37.43579167	GT
10026	4759	0	0	0	0	0	-101.812669	37.72369719	ST
10027	54892	122	122	90	0	0	-100.9845064	38.01294713	FI
10028	53624	0	0	0	0	0	-101.6713229	37.43882036	ST
10029	75661	6.70551878	0	0	6.70551878	0	-97.58388395	38.58694587	MP
10030	35794	205	205	246	0	0	-100.7288352	39.39135485	TH
10031	52487	0	0	0	0	0	-99.24438055	38.46138316	RH
10032	6430	0	0	0	0	0	-97.19436759	38.92551934	DK
10033	53312	121	121	127	0	0	-101.0708723	39.22657564	TH
10034	15621	0	0	0	0	0	-99.92455727	38.07322824	HG
10035	27084	0	0	0	0	0	-95.06326458	38.10677435	LN
10036	46903	8	8	125	0	0	-101.1483004	38.09366706	KE
10037	41947	116	116	132	0	0	-97.15150978	39.3888662	CY
10038	29787	20.58824432	20.58824432	70	0	0	-100.6417838	39.56299396	SD
10039	44702	83	83	244	0	0	-100.5450176	37.95827099	GY
10040	73985	0	0	0	0	0	-96.44062188	39.72049911	MS
10041	23560	182	182	360	0	0	-101.3395627	37.52052807	GT
10042	24750	0	0	0	0	0	-98.47850467	37.58329248	PR
10043	76164	0.882182347	0	0	0	0.882182347	-96.20392367	38.6679976	LY
10044	68332	171.652381	171.652381	124	0	0	-97.55521838	38.00445544	HV
10045	61058	169.5	169.5	237	0	0	-100.1007354	37.60963143	FO
10046	68838	0	0	0	0	0	-101.3172564	38.02500903	KE
10047	41016	26	26	120	0	0	-100.943844	38.53717446	SC
10048	30909	0	0	0	0	0	-99.54254323	37.77061509	ED
10049	71756	111.25	111.25	130	0	0	-97.7156251	37.94511134	RN
10050	3858	107	107	122	0	0	-100.7346853	39.39391482	TH
10051	41359	166.9729416	166.9729416	112	0	0	-98.56090181	37.69970667	PR
10052	17505	0	0	0	0	0	-100.967268	38.19221292	FI
10053	62444	128	128	135	0	0	-97.95895095	37.99969176	RN
10054	68408	0	0	0	0	0	-96.94880488	39.89844887	WS
10055	77656	69	69	80	0	0	-99.60621776	38.17551627	HG
10056	37523	130	130	125	0	0	-100.6347816	38.04534887	FI
10057	46814	82	82	121	0	0	-99.20114205	37.73716055	ED
10058	24017	71	71	130	0	0	-98.24027639	37.55906839	KM
10059	61482	0	0	0	0	0	-102.0255088	39.29085963	SH
10060	22099	0	0	0	0	0	-100.4325858	37.52116834	GY
10061	66066	64	0	0	0	64	-100.897422	38.58403388	SC
10062	16243	178	178	130	0	0	-100.7615186	37.70314413	HS
10063	7431	21.45152232	0	0	21.45152232	0	-95.39856266	39.51665844	AT
10064	27043	291	291	264	0	0	-99.40080909	37.78757215	ED
10065	7429	172	172	125	0	0	-101.1815574	37.89757063	KE
10066	44546	0	0	0	0	0	-96.28417245	37.00226172	CQ
10067	3538	52.43193975	52.43193975	45	0	0	-98.6858525	37.69037075	PR
10068	44002	0	0	0	0	0	-95.6066392	39.62357226	JA
10069	10436	198	198	123	0	0	-100.7298964	37.71111401	HS
10070	18177	116.1174893	0	0	0	0	-98.56567131	37.31212292	BA
10071	7424	0.526314174	0.526314174	1	0	0	-97.20143238	39.408506	CY
10072	50004	138.9346665	138.9346665	120	0	0	-98.68668654	37.68957776	PR
10073	7628	0	0	0	0	0	-101.6949985	37.56098762	ST
10074	6841	43	43	278	0	0	-100.2663152	37.84897289	GY
10075	452	172.1421754	172.1421754	130	0	0	-99.75484378	37.69419493	FO
10076	65603	32.11483163	32.11483163	71	0	0	-99.71321045	39.97113736	NT
10077	22215	0.219118554	0.219118554	30	0	0	-97.1557397	39.37509598	CY
10078	23990	200.5545479	200.5545479	130	0	0	-100.3364324	37.97851909	GY
10079	10628	51	51	57	0	0	-99.46083983	38.15735844	PN
10080	26275	127	127	223	0	0	-100.7434667	37.47460409	HS
10081	20160	57.72669103	57.72669103	144	0	0	-97.76771157	39.70094983	RP
10082	46763	133	133	125	0	0	-101.1535878	37.83228081	KE
10083	73268	42.8171158	0	0	42.8171158	0	-95.74404116	39.09982946	SN
10084	75433	0	0	0	0	0	-100.8073114	37.64969786	HS
10085	5266	203	203	113	0	0	-99.95287134	37.71675631	FO
10086	27181	0	0	0	0	0	-99.23635724	38.04455198	PN
10087	37357	67.97524022	0	0	0	67.97524022	-101.5023124	38.53136616	WH
10088	47446	199	199	125	0	0	-101.0306701	37.754907	FI
10089	72193	0.559765046	0	0	0	0.559765046	-100.6898352	37.62079319	HS
10090	65010	92	92	69	0	0	-99.35864877	38.45582294	RH
10091	75058	17.45583104	0	0	17.45583104	0	-96.7651084	37.69214173	BU
10092	31991	40.24600201	40.24600201	65	0	0	-97.50547322	37.9650986	HV
10093	49851	0	0	0	0	0	-98.37069463	38.37857153	RC
10094	72727	0	0	0	0	0	-97.46460809	38.31636329	MP
10095	14653	0	0	0	0	0	-99.78890125	38.28256654	NS
10096	61344	299.5295396	0	0	299.5295396	0	-100.9489342	37.05053566	SW
10097	2293	0	0	0	0	0	-100.7398256	39.43378444	TH
10098	73356	2.721796158	0	0	0	0	-98.69814696	37.74755724	PR
10099	10960	0	0	0	0	0	-101.1583288	37.76797139	KE
10100	31107	43.49411234	43.49411234	121	0	0	-99.40740418	37.56075954	KW
10101	20301	215	215	120	0	0	-101.0752654	37.97436297	FI
10102	66427	148.0029216	0	0	0	0	-97.60812606	37.51448094	SG
10103	31290	0	0	0	0	0	-99.28278058	37.6050384	KW
10104	30612	0	0	0	0	0	-100.2178164	38.0035795	HG
10105	66878	139.0833333	0	0	0	0	-101.3456248	37.88725329	KE
10106	46733	87	87	65	0	0	-97.75655644	37.90860123	RN
10107	46173	0.049102197	0	0	0	0	-101.6942678	38.30580625	GL
10108	8522	10.19024032	10.19024032	62	0	0	-100.6695393	38.14052066	FI
10109	60223	16.65792034	0	0	0	16.65792034	-101.7173235	37.09382381	MT
10110	25762	42.22788943	42.22788943	46	0	0	-97.45463423	38.30376886	MP
10111	42486	0	0	0	0	0	-99.88542893	38.97740886	TR
10112	31289	0	0	0	0	0	-98.76734181	38.36600167	BT
10113	27440	82.81238971	82.81238971	81	0	0	-99.75247353	38.00638855	HG
10114	507	103.2036115	103.2036115	210	0	0	-97.27236717	39.49964689	CY
10115	76487	0	0	0	0	0	-96.65039237	39.14999724	RL
10116	22434	3.982188178	1.991094089	5	0	0	-100.1803976	37.786992	FO
10117	20981	59	59	125	0	0	-100.468002	37.86202949	GY
10118	63134	167.380183	167.380183	130	0	0	-98.88115175	38.03532472	SF
10119	76012	72	72	151	0	0	-98.15792792	39.47375788	MC
10120	53731	96	96	95	0	0	-100.2005604	37.64982077	FO
10121	45660	163	163	250	0	0	-100.57062	37.43834043	ME
10122	64957	226	226	135	0	0	-99.56948233	37.50509839	FO
10123	53052	34	34	50	0	0	-100.4602282	39.30097547	SD
10124	9932	64.83333333	64.83333333	81	0	0	-98.80047425	39.5818809	SM
10125	62499	885.7760142	0	0	0	0	-96.87918798	39.08035759	GE
10126	3204	0	0	0	0	0	-98.59664933	37.90038268	SF
10127	75035	0	0	0	0	0	-97.12756548	38.91379995	DK
10128	49824	39.64081743	39.64081743	69	0	0	-99.01202642	38.46159781	BT
10129	31557	0	0	0	0	0	-97.50180054	38.70442362	SA
10130	18920	2.737447484	0	0	2.737447484	0	-100.4487622	39.35776292	SD
10131	53892	0	0	0	0	0	-101.2228575	39.83974851	RA
10132	41590	151	151	199	0	0	-101.0914345	39.54195181	TH
10133	66766	109	109	120	0	0	-100.6193024	37.78334181	GY
10134	53913	0	0	0	0	0	-101.1461676	38.61951099	WH
10135	8942	0	0	0	0	0	-100.8195876	37.95962265	FI
10136	8322	66.94777674	66.94777674	117	0	0	-98.99219003	37.55312923	PR
10137	1557	112	112	120	0	0	-101.8020329	39.62271454	CN
10138	69659	0	0	0	0	0	-95.09048217	37.01829321	LB
10139	26388	27	27	36	0	0	-99.90847265	38.99002154	TR
10140	70766	94	94	75	0	0	-97.64940324	37.95591144	HV
10141	16560	238	238	125	0	0	-100.7192647	37.87061272	FI
10142	69325	0	0	0	0	0	-96.87560256	39.71582236	WS
10143	12272	267	267	250	0	0	-100.5662108	37.43099337	ME
10144	66206	0	0	0	0	0	-101.7050563	39.44917856	SH
10145	7367	0	0	0	0	0	-97.23591887	38.93470896	DK
10146	8719	0	0	0	0	0	-97.31348258	37.55343753	SG
10147	20887	0	0	0	0	0	-97.58648776	38.7489647	SA
10148	8344	0	0	0	0	0	-100.8243588	39.45978591	TH
10149	44653	235	235	406	0	0	-101.4253732	37.4390022	GT
10150	75939	0	0	0	0	0	-96.67707777	39.80035169	MS
10151	16002	0	0	0	0	0	-100.6018894	37.53344097	GY
10152	62956	0	0	0	0	0	-101.3618231	37.41786972	GT
10153	11805	0	0	0	0	0	-98.82318456	37.51334053	PR
10154	45950	619.9060307	619.9060307	375	0	0	-101.2749689	37.32256247	SV
10155	51791	0	0	0	0	0	-101.347161	37.28531367	SV
10156	52094	435	435	320	0	0	-100.4607534	37.39428233	ME
10157	36018	0	0	0	0	0	-98.39711482	38.51611052	RC
10158	14409	280	280	272	0	0	-101.0489723	37.18406279	SW
10159	62178	65.64902363	65.64902363	120	0	0	-100.99006	39.19883635	TH
10160	42413	134	134	118	0	0	-101.1373521	38.56884827	WH
10161	48269	11.95331609	11.95331609	58	0	0	-101.2381942	38.52791948	WH
10162	63102	0	0	0	0	0	-97.82540015	37.94540867	RN
10163	23034	93	93	120	0	0	-101.3354586	37.46771954	GT
10164	25703	73	73	126	0	0	-97.66908999	39.98922869	RP
10165	8334	0	0	0	0	0	-100.8299034	38.10445307	FI
10166	69923	2.209598866	0	0	0	0	-100.0362374	39.86979442	NT
10167	19316	55	55	60	0	0	-100.8715681	39.29941535	TH
10168	16651	122	122	110	0	0	-100.3524538	39.09768717	GO
10169	23788	0	0	0	0	0	-101.1075213	37.92694118	KE
10170	50850	22.08333333	22.08333333	118	0	0	-97.94782646	37.29123961	HP
10171	19605	113	113	354	0	0	-101.1300904	38.04898611	KE
10172	8802	0	0	0	0	0	-101.1753068	37.94513103	KE
10173	38191	160	160	320	0	0	-101.1017627	38.02579458	FI
10174	48025	0	0	0	0	0	-94.95585399	39.08057309	LV
10175	40464	0	0	0	0	0	-99.8174065	37.94575883	HG
10176	65322	0	0	0	0	0	-99.95643237	39.88593042	NT
10177	67108	64.45890913	64.45890913	59	0	0	-99.2165894	38.47042313	RH
10178	7669	60.78084769	60.78084769	130	0	0	-98.73527321	38.22805296	SF
10179	2285	79	79	132	0	0	-101.1623479	37.83986068	KE
10180	23609	21	21	55	0	0	-101.9108957	38.01896308	HM
10181	26959	92	92	100	0	0	-99.60372018	37.61800184	FO
10182	73212	428	428	260	0	0	-101.1763653	37.19656437	SV
10183	74658	0.290623629	0	0	0	0.290623629	-97.42836418	39.59953888	CD
10184	45	120.3402782	120.3402782	120	0	0	-100.2839205	37.20416437	ME
10185	35887	180.6632479	180.6632479	130	0	0	-98.90809433	37.91641562	SF
10186	53756	200	200	246	0	0	-101.179858	37.64171154	GT
10187	35897	100.4637089	100.4637089	89	0	0	-98.1960522	37.67990554	KM
10188	8272	2.553621134	2.553621134	24	0	0	-95.68813951	39.07841981	SN
10189	30597	59.58333333	59.58333333	48	0	0	-98.8894361	38.30588393	BT
10190	14436	172.6666667	172.6666667	134	0	0	-98.61454992	38.23521566	SF
10191	60760	0	0	0	0	0	-100.3108161	37.79997607	GY
10192	71577	8.951944294	0	0	0	8.951944294	-97.08033355	37.88362578	BU
10193	49708	0	0	0	0	0	-98.99520458	38.24007348	PN
10194	10032	0	0	0	0	0	-100.4843693	38.80430952	GO
10195	61420	230	230	125	0	0	-101.0023165	37.78394369	FI
10196	17052	75	75	75	0	0	-100.4937467	39.84345036	DC
10197	73978	0	0	0	0	0	-97.93917346	38.02279162	RN
10198	18790	198	198	128	0	0	-99.39137584	37.7814311	ED
10199	15374	0	0	0	0	0	-97.21203034	38.32910628	MN
10200	37374	37	37	120	0	0	-101.0957846	39.52947186	TH
10201	20592	174	174	132	0	0	-98.97245317	38.2439594	PN
10202	67679	7.420569524	7.420569524	7	0	0	-100.748186	39.46834411	TH
10203	32539	15.57889956	15.57889956	28	0	0	-101.0362055	38.66703795	SC
10204	43367	121	121	154	0	0	-97.79510042	39.97249071	RP
10205	77577	276.7178864	0	0	0	276.7178864	-101.9883267	37.80696225	HM
10206	10641	0	0	0	0	0	-100.4046462	38.46797672	LE
10207	4438	0	0	0	0	0	-96.55669089	38.16162822	CS
10208	48967	0	0	0	0	0	-101.2030288	37.14805285	SV
10209	38007	0.132882821	0	0	0	0.132882821	-101.3724901	39.74801684	RA
10210	52211	0	0	0	0	0	-96.87468794	39.11535722	GE
10211	72087	0	0	0	0	0	-98.30524494	38.04556325	RN
10212	34255	0	0	0	0	0	-100.3745012	37.67536842	GY
10213	33903	45	45	124	0	0	-101.2255004	38.61251324	WH
10214	72148	189	189	122	0	0	-99.97145125	37.62626081	FO
10215	45841	16.96480907	16.96480907	130	0	0	-98.42209239	37.87555559	RN
10216	69602	0	0	0	0	0	-97.07604489	39.83118872	WS
10217	45359	131	131	130	0	0	-97.66087859	37.95231543	HV
10218	17586	253.2132785	253.2132785	122	0	0	-101.0802349	37.93433771	FI
10219	37933	0	0	0	0	0	-100.716	37.69779197	HS
10220	54345	0	0	0	0	0	-97.99011389	37.79939368	RN
10221	50011	56.5074221	56.5074221	42	0	0	-99.7249217	38.09980765	HG
10222	46058	5.57340625	5.57340625	14	0	0	-101.2016037	38.48152026	WH
10223	29013	123	123	125	0	0	-101.8410343	39.47717639	SH
10224	46117	47	47	122	0	0	-99.46772337	38.22243987	PN
10225	11264	73	73	65	0	0	-97.75596574	37.99550144	RN
10226	5563	29.97597061	0	0	29.97597061	0	-96.83379814	39.30230642	RL
10227	5109	74	74	140	0	0	-100.3953963	39.22729579	SD
10228	51426	240.4841477	240.4841477	122	0	0	-101.0250253	37.93480373	FI
10229	3941	175	175	130	0	0	-99.33677276	37.90187139	ED
10230	3542	34	34	62	0	0	-100.4670176	38.49328668	LE
10231	66688	105.1162955	0	0	0	0	-97.56451627	37.50536813	SG
10232	69927	223	223	150	0	0	-100.7477971	37.64208428	HS
10233	20565	0	0	0	0	0	-98.69177971	39.55920081	OB
10234	54016	141	141	125	0	0	-100.2099772	37.7467054	FO
10235	6543	39	39	77	0	0	-100.7445235	38.60083613	SC
10236	41412	2.39956299	2.39956299	130	0	0	-98.82073917	37.98917802	SF
10237	69912	44	44	120	0	0	-97.45985481	37.49558839	SG
10238	38271	0	0	0	0	0	-99.80552769	39.01859651	TR
10239	16959	115.4166667	115.4166667	130	0	0	-98.98560461	37.93828247	SF
10240	28815	0	0	0	0	0	-100.8247078	39.45939391	TH
10241	46691	0	0	0	0	0	-97.21024011	37.39434335	SU
10242	12684	95	95	120	0	0	-101.3262792	39.70213778	RA
10243	28837	16	16	67	0	0	-101.0094291	38.54791062	SC
10244	6200	284	284	277	0	0	-101.4525328	39.47915949	SH
10245	44726	106.6666667	106.6666667	130	0	0	-98.89047251	37.6777557	PR
10246	4879	0	0	0	0	0	-97.68970279	38.24887405	MP
10247	64481	379	379	357	0	0	-100.7075746	37.15283086	SW
10248	9166	0	0	0	0	0	-96.63402768	38.02844674	BU
10249	12042	48	48	132	0	0	-101.2671391	37.6817295	GT
10250	1230	12.75	12.75	59	0	0	-95.79308259	39.09172954	SN
10251	54502	3.387744705	0	0	0	3.387744705	-101.6973649	37.44697938	ST
10252	65955	0	0	0	0	0	-101.4265087	38.48251016	WH
10253	17396	402.6502911	0	0	402.6502911	0	-97.51755105	37.8976417	SG
10254	63753	107.0612028	107.0612028	104	0	0	-98.39317007	37.95157459	RN
10255	74991	0	0	0	0	0	-96.75284482	39.06444789	GE
10256	45446	90	90	110	0	0	-101.6551783	39.33673043	SH
10257	44591	15.0277274	15.0277274	107	0	0	-101.0369396	38.620927	SC
10258	26531	110	110	63	0	0	-100.5766639	38.60062265	LE
10259	37434	51	51	240	0	0	-101.1751213	37.98726827	KE
10260	37166	0	0	0	0	0	-100.8434153	39.12175791	LG
10261	9648	109.6758948	109.6758948	132	0	0	-98.69827537	37.79511377	PR
10262	64447	0	0	0	0	0	-97.11629439	39.68616184	WS
10263	66778	0	0	0	0	0	-99.8033941	39.91472573	NT
10264	64127	0	0	0	0	0	-97.12293505	39.70440218	WS
10265	61504	0	0	0	0	0	-99.55095969	39.99063011	PL
10266	20484	77	77	232	0	0	-100.4781054	37.94341082	GY
10267	38082	0	0	0	0	0	-101.3294668	37.3227635	SV
10268	30558	164	164	120	0	0	-101.7953825	39.37984862	SH
10269	71610	0.074294693	0	0	0	0	-97.90164912	38.06899111	RN
10270	18004	18	18	60	0	0	-100.9170293	39.32336496	TH
10271	51470	293	293	300	0	0	-100.2605066	37.78259538	GY
10272	19176	184	184	130	0	0	-98.92155276	37.84346914	SF
10273	3790	8	8	28	0	0	-101.4250909	38.93133958	LG
10274	8136	102	102	120	0	0	-101.8345318	37.4756154	ST
10275	61000	0	0	0	0	0	-100.7942484	37.93686515	FI
10276	40410	0	0	0	0	0	-99.76084056	38.27328649	NS
10277	20098	0	0	0	0	0	-101.3865607	39.31715275	TH
10278	29672	264	264	480	0	0	-101.6292134	37.38111164	MT
10279	37132	4	4	40	0	0	-100.3004827	38.82578655	GO
10280	24577	133	133	218	0	0	-101.3519229	37.4486087	GT
10281	20396	40	0	0	0	40	-98.79881396	38.4000822	BT
10282	73044	0	0	0	0	0	-99.07554686	38.86107157	EL
10283	63490	0	0	0	0	0	-98.23325308	37.8899146	RN
10284	64549	0	0	0	0	0	-101.7842431	37.74147351	HM
10285	33963	0	0	0	0	0	-101.1207372	37.76211812	KE
10286	557	59	59	250	0	0	-100.7888633	37.39536778	HS
10287	37628	110	110	135	0	0	-97.19227946	37.35807218	SU
10288	16226	80	80	244	0	0	-100.5756209	39.26945599	SD
10289	74345	547.919141	0	0	547.919141	0	-96.83161673	39.04387803	GE
10290	10457	0	0	0	0	0	-98.16480271	38.31140338	RC
10291	68139	107	107	82	0	0	-98.15641969	37.89588388	RN
10292	64602	9.439897376	0	0	9.439897376	0	-99.69198431	38.43903829	NS
10293	70541	56	56	65	0	0	-97.62881085	38.24690904	MP
10294	66720	18.40442411	0	0	18.40442411	0	-99.06818368	39.71001072	PL
10295	50665	560.7685721	0	0	560.7685721	0	-98.78330864	38.37021429	BT
10296	29069	0	0	0	0	0	-95.49524546	39.08423186	JF
10297	73090	30.57870008	0	0	0	30.57870008	-100.3368903	37.33632194	ME
10298	47151	0	0	0	0	0	-100.6050688	39.06556855	GO
10299	23786	25	25	61	0	0	-100.4605172	39.63981333	DC
10300	35036	240	240	125	0	0	-100.5831936	37.81323349	GY
10301	13862	0	0	0	0	0	-100.805509	37.06815427	SW
10302	17236	197	197	124	0	0	-100.7654045	38.57374667	SC
10303	28770	227	227	152	0	0	-100.8738201	37.38054333	SW
10304	3400	175.2767369	175.2767369	164	0	0	-98.75099942	37.7045076	PR
10305	31019	107.0833333	107.0833333	100	0	0	-98.85198078	38.27873793	BT
10306	28670	182	182	132	0	0	-101.1684181	37.82345047	KE
10307	7353	0	0	0	0	0	-97.22378471	37.46887509	SU
10308	4611	0	0	0	0	0	-101.119909	38.44977439	SC
10309	47142	10.89454996	10.89454996	38	0	0	-99.75331483	37.64004038	FO
10310	34040	337	337	260	0	0	-101.0433327	37.11920396	SW
10311	65001	0	0	0	0	0	-97.73178006	38.17772356	MP
10312	28665	0.016393996	0	0	0	0	-101.2901406	37.73627899	KE
10313	60236	162	162	132	0	0	-98.05491624	37.79287386	RN
10314	71652	3.324525627	0	0	0	0	-98.03349446	37.98947271	RN
10315	48308	67.90833847	67.90833847	123	0	0	-101.217727	37.83198348	KE
10316	76056	244.6885233	0	0	0	244.6885233	-100.2568497	37.76070154	GY
10317	29147	0	0	0	0	0	-101.8438145	37.69113678	ST
10318	37109	0.516251293	0	0	0	0	-101.8749031	37.08826204	MT
10319	2494	65	65	75	0	0	-97.64127562	38.61231587	SA
10320	43001	76.72525173	76.72525173	82	0	0	-98.76163163	38.29271561	BT
10321	10199	0	0	0	0	0	-101.1999529	37.51687256	GT
10322	53847	0	0	0	0	0	-100.1063393	37.65659426	FO
10323	21201	2.163565556	2.163565556	120	0	0	-100.12469	37.63128346	FO
10324	40805	165	165	125	0	0	-100.984856	37.76934369	FI
10325	13061	274	274	360	0	0	-101.4887735	39.39125076	SH
10326	38574	0.684638071	0	0	0	0.684638071	-101.3500995	39.20884483	TH
10327	63049	204	204	120	0	0	-99.64352152	37.5075511	FO
10328	2086	50.48933408	50.48933408	125	0	0	-100.4350154	37.67861965	GY
10329	64720	49	49	42	0	0	-97.98791351	37.79261318	RN
10330	7350	66.24469466	0	0	66.24469466	0	-95.86436805	39.66985682	NM
10331	25648	0	0	0	0	0	-101.1853669	37.94475084	KE
10332	76011	166	166	200	0	0	-100.7547973	37.66370424	HS
