AGRI,Crop,ET,GMD,GW,P,SW,URBAN,YEAR
0.63157123,1.15,199.4,4,60.312027,259.994,0.0,0.068184786,2002
0.66769767,1.15,129.4,4,3.8142097,314.017,0.0006923623,0.025171448,2003
0.65668184,1.2,236.2,4,163.31561,312.85,0.0,0.0080943685,2003
0.6730514,1.15,183.3,4,163.23026,267.124,0.0,0.0169148,2003
0.55783874,1.0,226.1,4,162.83723,343.233,0.0,0.014292089,2003
0.66769767,1.15,171.0,4,3.8686984,383.348,0.0006923623,0.025171448,2004
0.58991,1.15,218.4,4,33.276394,427.385,0.04173849,0.11379312,2004
0.5237925,1.0,77.9,4,6.749846,236.28401,7.218252e-06,0.07662605,2002
0.6278022,1.2,170.4,4,24.910152,276.757,0.0,0.054645065,2002
0.625919,1.2,184.0,4,122.17641,283.853,0.0,0.04000142,2003
0.63959986,1.2,178.4,4,143.05785,197.1,0.0,0.0123945065,2002
0.69654846,1.15,208.9,4,65.39762,360.089,0.0,0.10480838,2004
0.832503,1.15,191.3,4,93.24989,271.00702,0.003154587,0.083202064,2003
0.8496345,1.15,188.5,4,91.72365,285.643,0.0017662481,0.09389807,2003
0.62232506,1.15,252.2,4,35.257107,443.669,0.020066671,0.048152063,2004
0.7786439,1.15,195.3,4,30.83506,280.106,0.00084590644,0.054292493,2003
0.8496345,1.15,233.7,4,95.95404,363.215,0.0017662481,0.09389807,2004
0.5701017,1.0,239.4,4,0.0,383.29102,1.0555139e-05,0.07606692,2004
0.5237925,1.0,177.2,4,6.9227104,397.449,7.218252e-06,0.07662605,2004
0.59998757,1.2,154.7,4,3.2897556,430.523,0.0,0.04583415,2004
0.63157123,1.15,198.0,4,40.69704,313.547,0.0,0.068184786,2003
0.63261354,1.0,106.4,4,3.1069462,197.502,0.00011870162,0.09097308,2002
0.6510438,1.0,247.7,4,130.4449,255.32901,0.0,0.017664889,2003
0.6284561,1.2,184.4,4,0.0,289.04498,0.0056429473,0.055794567,2003
0.5451496,1.2,169.0,4,21.095062,391.28302,0.0,0.03781565,2004
0.7548521,1.0,270.2,4,127.49042,381.947,0.0001359146,0.073120125,2004
0.68099886,1.0,87.1,4,29.106113,222.38199,0.004038263,0.03973949,2002
0.45671037,1.0,188.3,4,0.0,412.197,0.0,0.02748176,2004
0.4799545,1.0,185.7,4,55.13612,311.635,0.0,0.025501102,2003
0.5732973,1.0,166.5,4,28.901264,422.273,0.0,0.04046158,2004
0.5536129,1.0,170.6,4,28.443108,375.836,0.0,0.025893189,2004
0.6638404,1.15,107.4,4,28.46808,247.381,0.00094384316,0.025607329,2002
0.5704174,1.15,175.9,4,18.710516,327.394,0.0,0.065469325,2003
0.45275503,1.0,108.7,4,0.0,258.44598,0.0,0.07362076,2002
0.68099886,1.0,169.7,4,31.764795,283.486,0.004038263,0.03973949,2003
0.44851464,1.15,169.5,4,28.279642,412.67102,0.10903677,0.07641008,2004
0.602073,1.0,79.1,4,106.21121,210.69101,0.0,0.01564965,2002
0.6981116,1.15,73.2,4,10.780591,267.50198,2.5961452e-05,0.07498901,2002
0.54300165,1.0,192.2,4,39.51536,358.216,0.0,0.10126309,2004
0.42391655,1.15,124.6,4,10.724892,179.745,0.12602457,0.064938225,2002
0.3887307,1.0,212.7,4,6.06636,341.43298,0.15690857,0.04765525,2003
0.7261876,1.0,170.7,4,166.17018,317.698,0.0,0.10806657,2003
0.67240274,1.0,144.4,4,46.487637,209.539,0.0075380765,0.04179147,2002
0.5851091,1.15,210.2,4,85.174164,367.902,0.0,0.015050884,2004
0.5854452,1.15,269.8,4,142.41982,356.73898,0.0,0.04325744,2004
0.7927563,1.15,217.4,4,64.99281,303.873,0.0045215623,0.11660832,2003
0.85513544,1.0,125.8,4,94.42333,216.459,0.0009313292,0.11932595,2002
0.6668302,1.0,240.2,4,56.847706,359.886,0.0,0.07373159,2004
0.6216533,1.15,190.4,4,41.334743,382.825,0.0,0.019088313,2004
0.5532776,1.15,167.1,4,23.210829,339.165,0.0,0.051816452,2003
0.68334365,1.15,200.4,4,42.196968,305.362,0.0,0.010565062,2003
0.64202535,1.15,187.2,4,82.22727,255.10901,0.0020168612,0.039946295,2002
0.41649038,1.0,160.5,4,31.858114,409.745,0.0,0.05134746,2004
0.38126478,1.15,251.5,4,15.910582,359.083,0.17048569,0.041068118,2003
0.2803889,1.0,92.2,4,0.0,172.716,0.0,0.023055097,2002
0.42707017,1.2,163.7,4,0.0,380.457,1.0582461e-06,0.057727545,2003
0.38086617,1.0,248.7,4,0.2632637,458.749,0.17754559,0.04223989,2004
0.65711516,1.15,238.9,4,102.89922,329.31302,0.0,0.09563771,2004
0.5240887,1.15,134.9,4,36.38824,213.01901,0.08052579,0.060477167,2002
0.63360083,1.0,110.5,4,28.076864,268.477,2.5961455e-05,0.067501746,2002
0.44419327,1.0,162.6,4,100.22926,189.72,0.12466622,0.066128194,2002
0.5454572,1.2,275.5,4,87.97102,277.087,0.0,0.04144779,2003
0.7211338,1.15,160.9,4,183.70245,198.255,0.013164953,0.11219719,2002
0.6211707,1.0,240.8,4,8.583788,424.125,0.00023903568,0.046333063,2004
0.39273286,1.15,189.8,4,3.0864522,449.326,0.21563277,0.034278892,2004
0.48935598,1.0,208.3,4,0.0,430.668,0.09958926,0.04755821,2004
0.5483245,1.0,219.2,4,41.517334,424.535,0.027366225,0.06910996,2004
0.613466,1.0,186.9,4,140.83043,374.688,0.0,0.043111026,2004
0.41139984,1.0,99.4,4,5.33478,258.417,0.1434872,0.049372677,2002
0.62616396,1.0,220.9,4,131.58005,223.466,0.029526686,0.11822238,2002
0.66433895,1.0,203.7,4,85.23078,321.47598,0.0,0.008394643,2003
0.40962893,1.0,79.8,4,0.0,196.094,0.0,0.023622703,2002
0.7548868,1.2,228.5,4,111.10669,236.109,0.008977291,0.07355472,2003
0.6381774,1.0,250.5,4,146.06085,394.656,0.0,0.009004165,2004
0.6414471,1.0,170.4,4,63.234684,313.947,0.015828464,0.14076898,2003
0.7778221,1.15,154.8,4,42.68087,420.594,0.0012825594,0.12502308,2004
0.38193017,1.15,64.6,4,3.2328153,180.275,0.0,0.017125158,2002
0.72149515,1.0,95.2,4,0.0,185.786,0.0019133537,0.11414724,2002
0.70525247,1.15,242.7,4,62.00833,233.92201,0.014251925,0.07443786,2003
0.7717796,1.2,187.8,4,151.14374,180.296,0.0053061023,0.05987532,2002
0.52844006,1.0,83.5,4,21.649387,221.187,0.079068795,0.075088754,2002
0.6590716,1.0,160.4,4,85.84219,297.12598,0.0,0.015231465,2003
0.4817316,1.0,193.5,4,27.529512,433.819,0.0,0.04826349,2004
0.6690707,1.15,284.6,4,152.49692,408.191,0.0213351,0.096909195,2004
0.59747744,1.15,97.6,4,166.58365,202.704,0.0,0.016647536,2002
0.8134131,1.0,302.8,4,117.51472,419.226,0.0049970993,0.10734236,2004
0.625919,1.2,141.7,4,142.20464,208.125,0.0,0.04000142,2002
0.48958218,1.0,96.6,4,0.0,232.628,0.0,0.07125031,2002
0.6804347,1.0,171.0,4,76.00257,328.277,0.0,0.0064010187,2004
0.52115893,1.0,209.1,4,69.06921,322.046,0.0,0.022217596,2003
0.7329003,1.15,149.3,4,33.575943,220.049,0.00016897658,0.056991145,2002
0.57838607,1.15,117.5,4,0.0,267.99402,0.0,0.037260935,2002
0.683334,1.2,178.5,4,3.465482,299.686,0.00018026127,0.04843507,2003
0.7525366,1.15,146.3,4,66.20694,286.146,4.92354e-05,0.117142454,2002
0.70919275,1.0,245.9,4,70.00922,294.482,0.003283328,0.1139598,2003
0.5225113,1.0,120.3,4,38.5553,154.811,0.0,0.033071548,2002
0.52690774,1.0,236.3,4,56.60328,423.106,0.048529703,0.050814297,2004
0.3711206,1.0,247.3,4,14.530443,462.924,0.19338611,0.040106203,2004
0.5732973,1.0,229.6,4,26.360641,335.466,0.0,0.04046158,2003
0.6532055,1.2,104.6,4,32.89506,251.947,0.0,0.06896016,2002
0.6424314,1.2,186.7,4,23.553185,353.574,0.00032381827,0.038765606,2003
0.7749946,1.2,201.1,4,66.713,376.746,0.00020369279,0.12874733,2004
0.58075714,1.0,223.8,4,156.00987,276.419,0.0,0.028691808,2003
0.6113821,1.2,230.6,4,36.801674,332.222,0.0,0.016714241,2003
0.6520773,1.0,138.0,4,37.955532,215.717,0.008659544,0.12927496,2002
0.65748686,1.2,223.4,4,16.573431,298.88,0.0004132335,0.032510035,2003
0.68334365,1.15,166.9,4,32.966805,360.967,0.0,0.010565062,2004
0.4381378,1.15,80.1,4,0.0,208.735,0.0,0.05677483,2002
0.5830666,1.15,103.4,4,8.743047,246.078,0.007281912,0.084698685,2002
0.48958218,1.0,139.2,4,0.0,368.743,0.0,0.07125031,2003
0.5649485,1.15,175.3,4,13.24963,294.832,0.03763381,0.045489255,2003
0.58985007,1.15,186.4,4,55.142315,335.786,0.0,0.016094903,2003
0.48243394,1.0,131.6,4,43.22589,396.35498,4.7427297e-06,0.07562403,2003
0.5317616,1.2,225.4,4,44.888153,378.34,0.07460267,0.091465354,2004
0.5189425,1.15,108.2,4,54.140434,221.274,8.1807435e-08,0.029401215,2002
0.6579802,1.15,234.3,4,0.0,394.082,0.0001187016,0.054062836,2004
0.6828421,1.0,113.3,4,45.43015,172.793,0.013965334,0.05751668,2002
0.67464507,1.15,140.5,4,37.580772,246.968,0.0,0.083764896,2002
0.5464293,1.0,96.9,4,0.0,237.225,0.0,0.0944607,2002
0.50714666,1.0,118.4,4,49.760746,241.133,0.0,0.091827646,2002
0.8067396,1.0,218.3,4,27.720709,422.457,0.00023903568,0.10433778,2004
0.5739781,1.0,181.7,4,8.53236,335.529,0.0,0.05571573,2003
0.3769424,1.0,222.2,4,26.365587,422.526,0.19174959,0.0374876,2004
0.81415164,1.2,104.1,4,243.55678,272.389,0.00023903568,0.12814753,2002
0.42328665,1.0,221.6,4,5.9842224,408.858,0.14477248,0.054238334,2004
0.57258856,1.0,221.0,4,0.0,432.282,0.023202354,0.056794584,2004
0.37990472,1.0,231.3,4,31.287466,378.608,0.0,0.05433658,2004
0.41543597,1.0,131.9,4,15.928092,274.62,0.13458848,0.046976533,2002
0.5067362,1.15,151.1,4,0.0,310.74,0.07334613,0.039683912,2002
0.5444964,1.0,124.9,4,54.208546,275.56,0.015738726,0.095104724,2002
0.4947376,1.15,142.0,4,0.0,334.439,0.0,0.057781443,2003
0.6050435,1.2,164.4,4,23.87612,303.991,0.004774474,0.070102565,2003
0.7972618,1.15,196.7,4,74.70382,272.405,0.0016304526,0.060544632,2003
0.75490355,1.2,322.6,4,82.14908,426.462,0.007504032,0.118893676,2004
0.5506315,1.0,223.0,4,84.456276,286.203,0.0,0.052239697,2003
0.59102046,1.2,221.7,4,0.0,408.35602,0.0,0.09318851,2004
0.56469256,1.15,220.5,4,89.36602,361.374,0.0,0.075017236,2004
0.6278022,1.2,258.2,4,19.025093,364.346,0.0,0.054645065,2004
0.606353,1.15,183.5,4,64.22065,285.93,0.018182198,0.047228657,2003
0.724388,1.15,128.6,4,36.768738,216.877,0.0065254387,0.122901894,2002
0.58075714,1.0,127.8,4,151.97409,223.868,0.0,0.028691808,2002
0.55540925,1.0,163.7,4,74.254684,174.33301,0.0,0.038597234,2002
0.52115893,1.0,252.8,4,70.46961,367.853,0.0,0.022217596,2004
0.42707017,1.2,178.1,4,0.0,408.293,1.0582461e-06,0.057727545,2004
0.73198926,1.15,226.3,4,24.082056,392.533,0.0013989105,0.037184175,2004
0.5620495,1.15,105.8,4,6.3329954,235.915,2.3025745e-05,0.071974374,2002
0.4796047,1.2,183.2,4,19.86068,362.387,0.0,0.083636604,2003
0.65966594,1.2,231.9,4,90.7959,362.308,0.0,0.012008672,2004
0.45574048,1.15,201.8,4,0.0,381.052,0.0,0.06335383,2004
0.6804754,1.2,213.5,4,16.291988,378.371,0.0,0.09519735,2004
0.5608507,1.0,92.0,4,1.6782523,207.324,0.0,0.026073143,2002
0.5288025,1.0,168.3,4,142.60352,349.561,0.0,0.104680315,2003
0.6403911,1.0,224.9,4,10.424099,268.027,0.02131635,0.05852351,2003
0.6585898,1.0,223.2,4,22.58527,429.85202,0.013148092,0.0468658,2004
0.5223017,1.0,187.9,4,72.959465,352.606,0.0,0.077644706,2003
0.5951072,1.15,177.6,4,0.0,434.426,0.00018430884,0.05479708,2003
0.5089463,1.0,171.4,4,94.33176,314.27698,0.0,0.01733361,2003
0.7408323,1.0,192.6,4,75.14372,268.371,0.0026872128,0.04186862,2003
0.7522444,1.2,135.3,4,186.12419,225.47,5.2279942e-05,0.103440404,2002
0.8013134,1.0,204.1,4,29.887512,382.888,0.00022511533,0.13154827,2004
0.4946506,1.0,186.0,4,7.6647224,361.70102,0.03011276,0.07140459,2003
0.72146165,1.0,262.0,4,16.888216,434.469,0.0010712836,0.11712487,2004
0.59253335,1.0,98.5,4,2.5173783,232.791,0.015843254,0.056091182,2002
0.68700296,1.0,204.1,4,16.472881,447.285,0.00014791131,0.10734754,2004
0.45060328,1.15,193.6,4,0.0,389.629,2.9940077e-06,0.07207882,2004
0.55994177,1.0,229.1,4,54.24458,356.777,0.0,0.027529903,2003
0.55273646,1.0,181.4,4,17.621649,377.097,0.0,0.03270668,2003
0.7121628,1.2,155.1,4,0.0,323.356,0.00057629106,0.11878668,2003
0.5830023,1.2,265.5,4,0.0,330.07,0.0,0.0451573,2003
0.45275503,1.0,136.4,4,0.0,379.249,0.0,0.07362076,2003
0.52015054,1.2,71.4,4,30.268751,179.779,0.0,0.04059527,2002
0.81523603,1.2,319.0,4,268.0058,275.42,0.0053061023,0.09293871,2003
0.8383546,1.2,121.9,4,142.74503,221.686,0.00048135876,0.126342,2002
0.6167441,1.0,163.9,4,5.9154153,369.963,1.48294175e-05,0.075186744,2003
0.3769424,1.0,228.2,4,16.94166,347.54498,0.19174959,0.0374876,2003
0.8140694,1.2,244.1,4,77.2061,363.58398,0.00079362653,0.13170578,2003
0.85029924,1.2,247.4,4,82.209785,312.058,0.0009501434,0.10535972,2003
0.57735884,1.15,172.7,4,14.603656,370.847,0.0,0.021314565,2003
0.57031035,1.15,179.3,4,42.57021,371.549,0.0,0.01822627,2004
0.4381378,1.15,187.7,4,0.0,430.322,0.0,0.05677483,2004
0.53013426,1.15,242.3,4,30.281282,388.663,0.06763811,0.10801212,2004
0.746351,1.0,126.4,4,61.726994,215.737,0.00027426664,0.05217216,2002
0.44748873,1.0,150.9,4,8.280407,317.078,0.0,0.03755451,2003
0.5548439,1.0,84.8,4,19.389263,215.217,0.0,0.066179596,2002
0.7778221,1.15,83.7,4,47.14519,187.249,0.0012825594,0.12502308,2002
0.59509826,1.0,169.9,4,0.0,399.868,0.0,0.043353498,2004
0.69654846,1.15,239.8,4,58.748756,369.858,0.0,0.10480838,2003
0.4933682,1.15,196.8,4,105.857605,390.636,0.0,0.032013666,2004
0.59102046,1.2,174.1,4,0.0,377.605,0.0,0.09318851,2003
0.5608507,1.0,201.1,4,0.9113236,390.03,0.0,0.026073143,2003
0.60482514,1.0,230.4,4,2.6481512,457.25,0.031294715,0.058178853,2004
0.5502219,1.15,185.0,4,161.64029,351.669,0.0,0.09108972,2004
0.62266916,1.0,180.7,4,16.904013,377.205,0.0,0.034368865,2004
0.54776585,1.0,181.5,4,33.40076,308.939,0.0,0.024801608,2003
0.5633218,1.0,160.8,4,51.61897,347.098,0.0,0.016818076,2003
0.68390757,1.0,130.3,4,90.306595,219.769,0.010363392,0.13138123,2002
0.6496089,1.2,137.0,4,15.239881,188.80899,0.00046248443,0.103483625,2002
0.49924102,1.0,190.9,4,8.48304,459.776,0.0,0.073252805,2004
0.63360083,1.0,211.0,4,26.577093,359.82202,2.5961455e-05,0.067501746,2003
0.39861903,1.0,280.2,4,0.0,469.831,0.23021486,0.037028436,2004
0.45242694,1.0,167.3,4,26.890587,213.789,0.12438491,0.053170286,2002
0.69629747,1.15,132.5,4,33.54244,237.05899,0.0013151482,0.03184074,2002
0.655063,1.0,137.1,4,30.958511,240.651,0.0013508082,0.030300148,2002
0.5514715,1.0,200.1,4,47.40609,390.528,3.9031466e-08,0.024522062,2004
0.52844006,1.0,213.2,4,23.990973,427.647,0.079068795,0.075088754,2004
0.5570418,1.0,123.3,4,110.98043,179.463,0.0,0.031154837,2002
0.45975515,1.15,204.3,4,18.778625,318.401,0.122330256,0.059430968,2003
0.5490702,1.0,112.0,4,0.0,261.018,0.051146585,0.04219296,2002
0.5545753,1.2,197.0,4,65.00875,362.511,0.0,0.04008702,2004
0.5287677,1.2,167.2,4,52.86785,180.74901,0.0,0.023364624,2002
0.6372365,1.15,177.6,4,0.0,352.047,0.0,0.09307408,2003
0.7548868,1.2,302.3,4,108.18645,406.30798,0.008977291,0.07355472,2004
0.6823554,1.15,196.0,4,10.094033,325.212,5.663419e-05,0.0636334,2003
0.7153528,1.2,262.7,4,64.48046,355.315,0.0,0.10125256,2003
0.71165943,1.0,232.9,4,95.35483,371.515,0.00035160407,0.038193733,2004
0.4482582,1.0,202.5,4,0.0,461.525,3.5937563e-07,0.044497214,2004
0.5598929,1.2,259.2,4,101.722824,340.49,0.056847535,0.10408849,2003
0.5669472,1.0,177.5,4,101.18852,311.865,0.0,0.022414517,2003
0.4925741,1.0,217.1,4,35.6394,342.1,0.0,0.016156672,2003
0.537274,1.15,211.5,4,62.34115,419.616,3.9031466e-08,0.031697445,2004
0.44748873,1.0,75.8,4,6.15064,183.857,0.0,0.03755451,2002
0.48072517,1.15,149.6,4,2.6291401,257.388,0.03783123,0.05601959,2002
0.5406479,1.0,136.3,4,31.712505,245.60901,0.008719779,0.114081115,2002
0.4796047,1.2,131.0,4,38.245853,256.958,0.0,0.083636604,2002
0.66433895,1.0,149.8,4,78.70744,160.698,0.0,0.008394643,2002
0.56812626,1.0,93.1,4,26.447004,213.993,0.0,0.05309844,2002
0.5468047,1.0,268.7,4,45.812897,465.025,0.0,0.05229649,2004
0.662908,1.0,221.6,4,1.1472598,439.22098,0.0015355025,0.10125987,2004
0.6690707,1.15,254.3,4,142.40538,253.56801,0.0213351,0.096909195,2003
0.49754098,1.2,130.9,4,0.0,289.487,0.049045846,0.049983714,2002
0.82502925,1.15,236.6,4,23.873137,364.80798,0.00048135876,0.09827895,2004
0.38126478,1.15,145.4,4,14.1331005,176.09201,0.17048569,0.041068118,2002
0.6249176,1.2,221.5,4,62.295956,283.945,0.03133247,0.0970079,2003
0.5452408,1.15,92.2,4,22.377968,203.181,0.0448504,0.13680252,2002
0.52786595,1.0,218.5,4,24.218521,404.324,0.0,0.10425621,2004
0.5830666,1.15,210.3,4,7.2534013,406.877,0.007281912,0.084698685,2004
0.6791328,1.0,112.0,4,14.239716,233.268,7.0570546e-05,0.09528088,2002
0.5502219,1.15,159.6,4,150.9074,242.082,0.0,0.09108972,2002
0.6848608,1.0,111.9,4,53.360737,210.23001,0.005452023,0.119161025,2002
0.4655793,1.0,243.8,4,0.0,396.085,0.0,0.08063691,2004
0.62616396,1.0,273.6,4,138.92441,421.896,0.029526686,0.11822238,2004
0.5793775,1.15,157.6,4,0.0,375.778,0.0,0.08360019,2003
0.7547245,1.0,106.7,4,40.580154,277.883,9.718466e-05,0.11994343,2002
0.5888057,1.0,135.9,4,22.190527,214.157,0.044280678,0.09270028,2002
0.5554737,1.2,117.2,4,65.69886,221.176,0.0,0.046149902,2002
0.50170016,1.2,201.4,4,36.553642,320.709,0.094473705,0.0786875,2003
0.58389413,1.0,128.6,4,130.47865,207.992,0.0,0.10688935,2002
0.68700296,1.0,169.8,4,16.818121,355.673,0.00014791131,0.10734754,2003
0.5348374,1.2,162.3,4,62.08126,181.425,0.0,0.052857284,2002
0.60151184,1.15,163.3,4,28.854734,419.727,0.0,0.042929154,2004
0.6495765,1.0,367.1,4,11.669665,442.622,0.006610423,0.045472607,2004
0.39032012,1.2,141.6,4,14.870656,338.871,0.0,0.03795128,2004
0.8067396,1.0,166.7,4,32.967396,271.30798,0.00023903568,0.10433778,2003
0.4862641,1.0,115.9,4,0.0,263.12698,0.0,0.09156569,2002
0.5301552,1.2,262.0,4,52.561703,391.453,0.0,0.015253284,2004
0.7961931,1.2,134.8,4,137.10005,245.678,0.0004101869,0.13308853,2002
0.6369671,1.0,138.7,4,46.051395,207.001,0.011932167,0.04479335,2002
0.5951072,1.15,195.6,4,0.0,448.72,0.00018430884,0.05479708,2004
0.550263,1.0,176.6,4,0.0,299.417,0.060135387,0.052116822,2003
0.39430687,1.0,238.8,4,20.205866,332.666,0.16150816,0.048608597,2003
0.602073,1.0,165.8,4,82.68934,353.545,0.0,0.01564965,2003
0.6804926,1.15,255.1,4,83.654884,155.649,0.0,0.0042615784,2002
0.5451201,1.15,92.4,4,44.115875,168.91,0.0,0.014742226,2002
0.52844006,1.0,185.7,4,20.767666,333.395,0.079068795,0.075088754,2003
0.5260827,1.15,176.3,4,79.473495,335.228,0.0,0.047065783,2003
0.529302,1.0,151.5,4,6.85548,296.933,0.06695857,0.039497614,2003
0.6992802,1.0,272.4,4,51.54949,420.406,0.008283374,0.04589691,2004
0.5669472,1.0,206.3,4,116.13891,361.42102,0.0,0.022414517,2004
0.3802833,1.0,220.5,4,13.711676,444.694,0.15380685,0.0495646,2004
0.50876963,1.0,280.8,4,142.04257,340.372,0.0,0.10081801,2003
0.552001,1.15,144.4,4,52.00943,377.91202,0.0,0.07659391,2003
0.503455,1.2,220.4,4,64.794586,389.661,0.085722536,0.09248089,2004
0.522571,1.0,210.5,4,5.03064,455.132,0.078801975,0.048938815,2004
0.662908,1.0,190.5,4,7.67534,307.901,0.0015355025,0.10125987,2003
0.7121628,1.2,217.6,4,0.0,442.522,0.00057629106,0.11878668,2004
0.474334,1.2,113.4,4,93.2471,204.235,0.10502931,0.078136876,2002
0.41373295,1.0,190.0,4,15.135828,417.39697,0.0,0.032037504,2004
0.45275503,1.0,180.5,4,0.0,393.601,0.0,0.07362076,2004
0.61681575,1.2,337.7,4,84.444786,415.719,0.0,0.012326858,2004
0.474334,1.2,241.6,4,93.68015,337.756,0.10502931,0.078136876,2003
0.5953835,1.0,157.4,4,25.188766,319.16,0.0,0.049328048,2003
0.5146079,1.15,214.9,4,24.169224,336.764,0.038954858,0.06138178,2003
0.44377288,1.0,225.5,4,45.542538,394.996,6.5313448e-06,0.06852736,2004
0.6604194,1.15,160.8,4,56.209084,228.345,0.0,0.1036345,2002
0.6211707,1.0,204.2,4,8.522035,446.471,0.00023903568,0.046333063,2003
0.59253335,1.0,172.8,4,2.5602882,294.316,0.015843254,0.056091182,2003
0.53824407,1.0,97.0,4,35.758217,210.23401,3.2349963e-05,0.046871964,2002
0.33201385,1.0,98.5,4,10.632654,174.027,0.0,0.043800976,2002
0.38086617,1.0,95.0,4,0.0,181.29599,0.17754559,0.04223989,2002
0.6804926,1.15,320.5,4,67.24164,324.651,0.0,0.0042615784,2003
0.6489673,1.0,160.9,4,38.960518,327.832,0.0,0.00922637,2003
0.57919717,1.0,178.9,4,37.35519,324.83398,0.0,0.06968435,2004
0.61723506,1.2,134.6,4,11.49156,202.124,0.006952215,0.11968553,2002
0.60286826,1.0,103.1,4,23.283737,221.51399,0.02325805,0.14648752,2002
0.40935096,1.0,218.4,4,4.7281823,444.731,2.3085345e-06,0.057146315,2004
0.6184568,1.0,98.6,4,16.421808,220.31601,0.026734624,0.13560544,2002
0.61472815,1.0,77.8,4,16.491673,204.22,0.0,0.1065706,2002
0.4925741,1.0,172.4,4,40.878025,185.332,0.0,0.016156672,2002
0.55342466,1.0,176.4,4,5.220185,383.20502,0.0,0.033399604,2003
0.4862641,1.0,180.2,4,0.0,396.067,0.0,0.09156569,2004
0.49924102,1.0,132.4,4,3.4524,316.899,0.0,0.073252805,2003
0.7196308,1.2,224.6,4,245.74341,180.786,0.013974279,0.09401835,2002
0.5346672,1.0,78.2,4,24.746956,178.493,0.0,0.03410797,2002
0.799525,1.15,222.3,4,142.82774,389.189,0.005413293,0.07607522,2004
0.55172306,1.0,81.9,4,24.640112,235.52,0.0,0.061135262,2002
0.52379644,1.15,226.0,4,5.2772403,418.717,0.012407972,0.11515122,2004
0.6781086,1.15,155.0,4,30.515947,347.76,0.0,0.008419822,2004
0.45060328,1.15,183.8,4,0.0,401.693,2.9940077e-06,0.07207882,2003
0.7528914,1.15,206.2,4,22.347181,338.937,0.00035659937,0.12725727,2003
0.61723506,1.2,312.7,4,10.01196,486.558,0.006952215,0.11968553,2004
0.53300077,1.0,203.5,4,71.73472,303.28,0.0,0.030080628,2003
0.4482582,1.0,156.4,4,0.0,378.534,3.5937563e-07,0.044497214,2003
0.37058786,1.0,84.0,4,8.058426,176.478,0.0,0.03271409,2002
0.63261354,1.0,209.1,4,2.7544951,450.913,0.00011870162,0.09097308,2004
0.5620322,1.0,124.0,4,45.134087,264.99802,0.0,0.082925096,2002
0.43626434,1.0,161.9,4,0.0,377.449,5.925102e-07,0.049148448,2003
0.56812626,1.0,184.1,4,19.6232,358.886,0.0,0.05309844,2004
0.64834946,1.15,150.2,4,69.59904,291.907,0.0,0.012113891,2003
0.49032336,1.0,215.8,4,4.155521,348.05402,0.10183151,0.0558586,2003
0.45574048,1.15,159.3,4,0.0,364.513,0.0,0.06335383,2003
0.59998757,1.2,200.7,4,2.2917588,343.906,0.0,0.04583415,2003
0.5325817,1.0,140.5,4,24.934486,306.686,0.022058217,0.088173255,2003
0.5803552,1.0,149.9,4,110.660576,161.8,0.0,0.022677515,2002
0.6604194,1.15,218.1,4,57.463272,356.213,0.0,0.1036345,2003
0.43488637,1.2,254.0,4,13.567749,381.81702,0.1370257,0.058717366,2004
0.52690774,1.0,188.0,4,55.9245,317.637,0.048529703,0.050814297,2003
0.6575796,1.0,88.0,4,88.8421,164.46901,0.021756344,0.07601636,2002
0.629863,1.2,139.3,4,82.54136,158.071,0.0,0.014188539,2002
0.85029453,1.0,224.4,4,86.672325,402.963,0.0016304526,0.12038583,2004
0.60598373,1.0,83.7,4,4.6748514,253.97499,3.2349963e-05,0.069454364,2002
0.56194735,1.0,195.4,4,37.39314,353.74,0.0,0.022848777,2003
0.38573304,1.15,152.9,4,0.0,379.626,0.0,0.019859921,2004
0.70525247,1.15,298.8,4,55.423386,413.47,0.014251925,0.07443786,2004
0.6760245,1.0,136.2,4,78.891846,142.498,0.0,0.0032855528,2002
0.6885902,1.0,171.9,4,52.26557,333.486,0.0,0.006567489,2004
0.6489673,1.0,193.4,4,41.96416,374.163,0.0,0.00922637,2004
0.5525825,1.15,90.9,4,50.324863,178.44,0.0,0.040142868,2002
0.5332064,1.0,219.6,4,0.0,407.177,0.0,0.08431206,2004
0.560355,1.0,236.7,4,63.059643,364.103,0.0,0.06725089,2003
0.61472815,1.0,200.5,4,7.25004,390.991,0.0,0.1065706,2004
0.77091235,1.15,187.4,4,176.05782,187.20601,0.0088016195,0.09162766,2002
0.53903556,1.0,117.9,4,39.018333,302.711,0.037123226,0.060328558,2002
0.40935096,1.0,89.4,4,11.713105,286.14902,2.3085345e-06,0.057146315,2002
0.38619715,1.0,189.1,4,5.0304427,443.954,0.19505118,0.032609858,2004
0.41139984,1.0,278.2,4,7.9002337,453.45102,0.1434872,0.049372677,2004
0.5452408,1.15,198.1,4,23.456572,444.515,0.0448504,0.13680252,2004
0.6568439,1.0,87.2,4,11.9870615,217.879,0.0,0.10548333,2002
0.5581912,1.0,174.5,4,22.74449,322.338,0.06028231,0.08465077,2003
0.560355,1.0,202.5,4,60.205772,336.26,0.0,0.06725089,2004
0.38126478,1.15,236.4,4,17.272467,414.035,0.17048569,0.041068118,2004
0.5260827,1.15,153.3,4,88.53797,193.791,0.0,0.047065783,2002
0.5518753,1.15,201.3,4,111.53907,397.144,0.0,0.019173186,2004
0.52786595,1.0,82.6,4,45.40744,249.741,0.0,0.10425621,2002
