ET_KS,URBAN_KS,URBAN_FLT_KS,GRACE_KS,GW_KS,AGRI_KS,P_KS,SW_KS,ET_FLT_KS,GRACE_AVG_KS,YEAR
353.7,0.0,0.21804774,13.167397,6.7695756,0.69593745,729.639,0.18824399,353.7,12.3153925,2015
326.5,0.0,0.20778333,13.167397,28.047495,0.7003693,694.653,0.1499633,326.5,12.3153925,2015
367.0,0.0,0.19218327,13.167397,66.97279,0.70352876,690.872,0.11585582,367.0,12.3153925,2015
338.1,0.0,0.17420636,13.167397,15.575418,0.7090124,694.19904,0.087736316,338.1,12.3153925,2015
338.3,0.0,0.15520631,13.167397,91.527534,0.7198939,709.202,0.06674861,338.3,12.3153925,2015
535.9,0.0,0.13533117,13.167397,135.00537,0.7376271,707.16797,0.0535314,535.9,12.3153925,2015
464.1,0.0,0.115046374,13.167397,170.5403,0.7615269,691.195,0.048431993,464.1,12.3153925,2015
381.3,0.0,0.09630114,13.167397,86.527245,0.78895354,657.607,0.05168442,381.3,12.3153925,2015
487.6,0.0,0.08206867,13.167397,125.29398,0.81595004,663.8,0.06348535,487.6,12.3153925,2015
421.5,0.0,0.07481171,13.167397,133.45212,0.8383111,674.153,0.083930515,421.5,12.3153925,2015
490.1,0.0,0.07516211,12.860256,104.10993,0.8524266,698.104,0.112828344,490.1,12.3153925,2015
431.3,0.0,0.08186153,12.860256,66.33077,0.8559043,721.511,0.14950117,431.3,12.3153925,2015
449.7,0.0,0.09270448,12.860256,119.706665,0.8477615,734.72504,0.19228303,449.7,12.3153925,2015
437.5,0.0,0.10590013,12.860256,93.78847,0.8284287,748.168,0.2387909,437.5,12.3153925,2015
396.2,0.0,0.12055358,12.860256,107.73832,0.7996011,754.015,0.28555992,396.2,12.3153925,2015
355.5,0.0,0.13635923,12.860256,98.65571,0.763808,749.064,0.32869035,355.5,12.3153925,2015
460.8,0.0,0.15289916,12.860256,62.134373,0.7237561,733.388,0.36422718,460.8,12.3153925,2015
411.9,0.0,0.16915314,12.860256,59.872044,0.6818843,698.621,0.38907012,411.9,12.3153925,2015
439.4,0.0,0.18374698,12.860256,102.10104,0.6403418,693.187,0.4013205,439.4,12.3153925,2015
446.3,0.0,0.19554624,12.860256,40.20112,0.60143405,719.158,0.40111178,446.3,12.3153925,2015
509.5,0.0,0.20434844,12.860256,44.154896,0.5679944,795.18604,0.39048168,509.5,12.3153925,2015
428.1,0.0,0.21138151,12.860256,20.9132,0.54306793,768.71,0.37326548,428.1,12.3153925,2015
523.1,0.0,0.21925342,12.860256,14.245046,0.52903533,749.673,0.35447434,523.1,12.3153925,2015
488.4,0.0,0.23114052,12.860256,0.0,0.5266707,778.52,0.33936495,488.4,12.3153925,2015
509.0,0.0,0.24910037,12.860256,0.0,0.53474057,804.065,0.33261207,509.0,12.3153925,2015
566.4,0.0,0.27224547,12.860256,0.0,0.55054057,791.695,0.33726487,566.4,12.3153925,2015
578.6,0.0,0.29584008,12.860256,16.699104,0.5712042,763.234,0.35461348,578.6,12.3153925,2015
506.6,0.0,0.31262562,12.860256,15.942841,0.59509504,742.356,0.38378745,506.6,12.3153925,2015
485.9,0.0,0.3159538,12.408363,0.0,0.6226849,795.732,0.422269,485.9,12.3153925,2015
465.2,0.0,0.30349594,12.408363,0.0,0.6560798,825.493,0.466428,465.2,12.3153925,2015
480.0,0.0,0.2793359,12.408363,0.0,0.6973841,849.656,0.5124041,480.0,12.3153925,2015
450.5,0.0,0.25322875,12.408363,0.0,0.74657446,940.18,0.556679,450.5,12.3153925,2015
466.4,0.0,0.23730622,12.408363,5.8375325,0.80006033,996.147,0.5968934,466.4,12.3153925,2015
480.9,0.0,0.24202716,12.408363,46.758274,0.8510521,1099.2421,0.63195705,480.9,12.3153925,2015
502.4,0.0,0.2729647,12.408363,63.919476,0.89141047,1153.504,0.66197354,502.4,12.3153925,2015
527.8,0.0,0.32907787,12.408363,15.561249,0.91452503,1190.871,0.6878442,527.8,12.3153925,2015
592.7,0.0,0.4025027,12.408363,91.98467,0.9174736,1176.384,0.71072114,592.7,12.3153925,2015
563.7,0.0,0.47970197,12.408363,66.60281,0.9017364,1216.527,0.73147506,563.7,12.3153925,2015
567.2,0.0,0.5439824,12.408363,47.545437,0.87197316,1221.978,0.7503291,567.2,12.3153925,2015
555.3,0.0,0.57957244,12.408363,1.9517419,0.83350253,1094.9401,0.7666626,555.3,12.3153925,2015
567.0,0.0,0.57631886,12.408363,0.0,0.7896334,1066.949,0.7793818,567.0,12.3153925,2015
582.4,0.0,0.53317523,12.408363,0.0,0.7402631,1050.511,0.7867335,582.4,12.3153925,2015
539.5,0.0,0.45861933,12.408363,0.040741406,0.68256766,1026.695,0.78701997,539.5,12.3153925,2015
572.7,0.0,0.367394,12.408363,0.0,0.61353004,1019.159,0.77879226,572.7,12.3153925,2015
666.3,0.0,0.27529752,12.408363,0.0,0.5328062,1017.57996,0.76108027,666.3,12.3153925,2015
620.6,0.0,0.19449806,12.408363,0.0,0.44425526,1022.271,0.73351246,620.6,12.3153925,2015
597.9,0.0,0.13129893,11.884529,0.0,0.35516268,1034.018,0.6963369,597.9,12.3153925,2015
430.3,0.0,0.08650139,11.884529,0.0,0.27359053,1026.747,0.650375,430.3,12.3153925,2015
590.4,0.0,0.0572578,11.884529,2.013217,0.20541212,1017.352,0.5969407,590.4,12.3153925,2015
615.6,0.0,0.03920766,11.884529,0.0,0.15260708,1007.721,0.5377452,615.6,12.3153925,2015
642.7,0.0,0.028084792,11.884529,0.0,0.113491036,992.265,0.47479373,642.7,12.3153925,2015
621.1,0.0,0.020688578,11.884529,0.0,0.08447148,977.59503,0.41026893,621.1,12.3153925,2015
656.3,0.0,0.015095779,11.884529,0.0,0.062048476,979.266,0.34636912,656.3,12.3153925,2015
277.8,0.0,0.011092219,12.9013195,21.584154,0.39527524,571.447,0.0,277.8,12.3153925,2015
333.2,0.0,0.016474975,13.188877,123.520226,0.4749951,523.006,0.0,333.2,12.3153925,2015
332.9,0.0,0.023244118,13.188877,83.98539,0.53796536,547.027,0.0,332.9,12.3153925,2015
338.6,0.0,0.031590674,13.188877,110.91312,0.57952106,578.061,0.0,338.6,12.3153925,2015
268.6,0.0,0.04172515,13.188877,0.0,0.5990834,645.471,0.0,268.6,12.3153925,2015
314.3,0.0,0.053631622,13.188877,0.0,0.59948176,650.076,0.0,314.3,12.3153925,2015
256.8,0.0,0.06695342,13.188877,0.0,0.58614266,668.197,0.0,256.8,12.3153925,2015
255.6,0.0,0.08123524,13.188877,0.0,0.5664743,672.883,0.0,255.6,12.3153925,2015
289.5,3.0,0.096423976,13.188877,0.0,0.54889846,670.44403,0.0,0.0,12.3153925,2015
298.9,0.0,0.11294027,13.188877,0.0,0.54109937,667.412,5.685019e-07,298.9,12.3153925,2015
362.1,0.0,0.13100061,13.188877,0.46278715,0.54782295,664.317,1.2401711e-06,362.1,12.3153925,2015
351.3,0.0,0.1493333,13.188877,36.206936,0.5693835,663.596,2.5993186e-06,351.3,12.3153925,2015
306.1,0.0,0.16461259,13.188877,98.943726,0.60185015,668.389,5.234385e-06,306.1,12.3153925,2015
629.2,0.0,0.17269558,13.188877,213.73218,0.6389984,651.58496,1.0127447e-05,629.2,12.3153925,2015
385.7,0.0,0.17116952,13.188877,18.101255,0.6750508,587.371,5.4529715e-05,385.7,12.3153925,2015
310.7,0.0,0.16148652,13.188877,12.410889,0.7065314,594.866,0.00011151055,310.7,12.3153925,2015
298.7,0.0,0.14884812,13.188877,64.80151,0.73258936,636.08,0.00022094407,298.7,12.3153925,2015
427.8,0.0,0.13958381,13.188877,97.47208,0.7539577,670.369,0.00042386458,427.8,12.3153925,2015
421.9,0.0,0.13775623,13.188877,238.40678,0.77174246,661.847,0.00087997277,421.9,12.3153925,2015
466.8,0.0,0.14314604,13.281797,244.81183,0.78690875,661.6,0.0016151035,466.8,12.3153925,2015
447.5,0.0,0.15173693,13.281797,243.77475,0.80059385,648.416,0.0028734216,447.5,12.3153925,2015
408.4,0.0,0.15817793,13.281797,163.00941,0.8141965,636.248,0.0049534324,408.4,12.3153925,2015
291.5,0.0,0.15865916,13.281797,141.05482,0.828961,677.753,0.008271617,291.5,12.3153925,2015
448.1,0.0,0.15253861,13.281797,155.45512,0.8450394,695.182,0.013376787,448.1,12.3153925,2015
529.8,0.0,0.14222065,13.281797,177.30478,0.8608257,686.287,0.020946827,529.8,12.3153925,2015
458.9,0.0,0.13142794,13.281797,236.4446,0.87302965,696.27203,0.031757075,458.9,12.3153925,2015
383.8,0.0,0.12314541,13.281797,123.37306,0.8778,733.21,0.046610698,383.8,12.3153925,2015
406.5,0.0,0.11850372,13.281797,212.46883,0.87216896,733.308,0.06622607,406.5,12.3153925,2015
516.5,0.0,0.117231615,13.281797,104.309235,0.85534275,728.715,0.09108493,516.5,12.3153925,2015
488.0,0.0,0.11904842,13.281797,127.30586,0.8291959,737.60004,0.121257,488.0,12.3153925,2015
633.2,0.0,0.12472336,13.281797,120.69911,0.79769087,776.985,0.15623021,633.2,12.3153925,2015
426.0,0.0,0.13547146,13.281797,120.08186,0.76542073,807.131,0.19478598,426.0,12.3153925,2015
377.2,0.0,0.1513339,13.281797,21.765932,0.73591375,826.337,0.23496334,377.2,12.3153925,2015
309.4,0.0,0.16992818,13.281797,51.503857,0.71067184,889.882,0.2741479,309.4,12.3153925,2015
312.7,0.0,0.18700884,13.281797,28.272179,0.6896229,848.002,0.30930233,312.7,12.3153925,2015
265.5,0.0,0.19872016,13.281797,0.0,0.67247367,722.329,0.3373237,265.5,12.3153925,2015
431.4,0.0,0.20406152,13.167397,0.0,0.65990424,725.439,0.3554777,431.4,12.3153925,2015
395.6,0.0,0.20555682,13.167397,0.0,0.6535618,745.217,0.36183017,395.6,12.3153925,2015
304.0,0.0,0.2074773,13.167397,0.0,0.6547508,749.101,0.35558456,304.0,12.3153925,2015
353.9,0.0,0.21282582,13.167397,17.512598,0.6629524,803.91003,0.33724448,353.9,12.3153925,2015
437.2,0.0,0.22114635,13.167397,2.987996,0.6754402,810.01404,0.3085521,437.2,12.3153925,2015
326.8,0.0,0.22873874,13.167397,0.0,0.6882724,769.923,0.27234176,326.8,12.3153925,2015
309.8,3.0,0.23109326,13.167397,1.02817,0.6980936,762.835,0.23176812,0.0,12.3153925,2015
399.4,3.0,0.22564903,13.167397,55.00401,0.7035283,750.10297,0.19026491,0.0,12.3153925,2015
354.1,0.0,0.21301465,13.167397,94.17532,0.7054414,714.486,0.150877,354.1,12.3153925,2015
365.5,0.0,0.19587217,13.167397,44.795296,0.7062692,697.439,0.1160257,365.5,12.3153925,2015
470.6,0.0,0.17685117,13.167397,225.07442,0.7089983,686.982,0.08739769,470.6,12.3153925,2015
373.0,0.0,0.15721849,13.167397,121.38036,0.7161661,699.534,0.066002905,373.0,12.3153925,2015
380.0,0.0,0.13739833,13.167397,84.78728,0.72911257,699.49896,0.05235117,380.0,12.3153925,2015
343.6,0.0,0.11837463,13.167397,110.06506,0.7475051,677.646,0.046671,343.6,12.3153925,2015
364.6,0.0,0.10253047,13.167397,150.11555,0.76935416,653.86304,0.04909043,364.6,12.3153925,2015
444.8,0.0,0.092829786,13.167397,172.04167,0.79146266,644.72003,0.05971761,444.8,12.3153925,2015
446.5,0.0,0.09104207,13.167397,162.75691,0.8104192,702.602,0.07858428,446.5,12.3153925,2015
442.9,0.0,0.09641658,12.860256,144.02457,0.82340115,701.974,0.105470315,442.9,12.3153925,2015
519.9,0.0,0.10597108,12.860256,152.60123,0.8286535,711.276,0.13973027,519.9,12.3153925,2015
416.1,0.0,0.11604821,12.860256,113.43324,0.8254552,718.985,0.1797759,416.1,12.3153925,2015
415.8,0.0,0.124352366,12.860256,138.44531,0.8139634,735.888,0.22340526,415.8,12.3153925,2015
417.1,0.0,0.1308425,12.860256,57.639988,0.7950998,748.506,0.26735353,417.1,12.3153925,2015
477.2,0.0,0.13724047,12.860256,132.36865,0.7703104,743.33,0.3079888,477.2,12.3153925,2015
436.8,0.0,0.14556243,12.860256,53.801094,0.74111044,725.381,0.34163013,436.8,12.3153925,2015
357.0,0.0,0.15656094,12.860256,59.214294,0.7087862,694.327,0.36541864,357.0,12.3153925,2015
474.6,0.0,0.1691846,12.860256,29.676394,0.67443633,678.524,0.37764218,0.0,12.3153925,2015
416.9,0.0,0.18107225,12.860256,43.98392,0.6395211,720.836,0.37854594,416.9,12.3153925,2015
461.0,3.0,0.18995206,12.860256,32.35073,0.60636914,813.809,0.3701905,0.0,12.3153925,2015
472.6,0.0,0.19523127,12.860256,8.040251,0.5780074,781.22797,0.3563573,472.6,12.3153925,2015
469.7,0.0,0.19885404,12.860256,0.0,0.557373,739.947,0.34197664,469.7,12.3153925,2015
410.6,0.0,0.20474295,12.860256,0.0,0.5463325,781.113,0.33220676,410.6,12.3153925,2015
555.2,0.0,0.21666686,12.860256,0.0,0.5451029,803.409,0.33162162,555.2,12.3153925,2015
441.8,0.0,0.23559707,12.860256,3.3847878,0.5524536,787.073,0.34319714,441.8,12.3153925,2015
473.2,0.0,0.25801572,12.860256,63.881653,0.5666408,744.748,0.3681469,473.2,12.3153925,2015
469.8,0.0,0.2769015,12.860256,171.27014,0.5864515,718.936,0.40548286,469.8,12.3153925,2015
520.5,3.0,0.28501868,12.408363,24.976526,0.61198807,782.42,0.45254353,0.0,12.3153925,2015
521.0,0.0,0.27921632,12.408363,0.0,0.64439803,811.557,0.50549304,521.0,12.3153925,2015
524.0,0.0,0.2631937,12.408363,0.0,0.6846542,845.356,0.5602198,524.0,12.3153925,2015
518.8,0.0,0.24715404,12.408363,0.0,0.73180145,970.66797,0.6128968,518.8,12.3153925,2015
520.1,0.0,0.2443992,12.408363,0.0,0.7816558,1034.722,0.6608609,520.1,12.3153925,2015
504.3,0.0,0.26664475,12.408363,0.0,0.82709557,1168.479,0.702731,504.3,12.3153925,2015
493.7,0.0,0.32001162,12.408363,38.85214,0.85981995,1229.056,0.7383617,493.7,12.3153925,2015
544.0,0.0,0.40268332,12.408363,72.64085,0.8733379,1247.296,0.76846474,544.0,12.3153925,2015
523.2,0.0,0.5045112,12.408363,101.546005,0.86538416,1187.335,0.79407537,523.2,12.3153925,2015
530.4,0.0,0.60846007,12.408363,80.95151,0.83878696,1199.847,0.81603473,530.4,12.3153925,2015
532.7,0.0,0.69380367,12.408363,60.27674,0.8000373,1194.189,0.83463395,532.7,12.3153925,2015
423.7,0.0,0.7411303,12.408363,43.184856,0.75621766,1096.36,0.84943396,423.7,12.3153925,2015
576.8,3.0,0.7381061,12.408363,0.37858793,0.7117085,1076.194,0.8596137,0.0,12.3153925,2015
617.0,0.0,0.68377954,12.408363,0.0,0.6664502,1070.187,0.8637857,617.0,12.3153925,2015
510.4,0.0,0.58915406,12.408363,0.0,0.6167306,1040.768,0.86063874,510.4,12.3153925,2015
476.5,0.0,0.47317338,12.408363,0.0,0.55814695,1023.901,0.8490707,476.5,12.3153925,2015
609.0,0.0,0.35614803,12.408363,0.0,0.48895934,1000.883,0.8283492,609.0,12.3153925,2015
599.9,0.0,0.25373298,12.408363,0.0,0.41192344,1007.284,0.7981806,599.9,12.3153925,2015
610.3,0.0,0.17397569,11.884529,0.0,0.33358562,1020.586,0.7587186,610.3,12.3153925,2015
653.2,0.0,0.11773799,11.884529,5.9862237,0.2615354,1039.948,0.7105482,653.2,12.3153925,2015
598.1,0.0,0.081127144,11.884529,0.0,0.20131415,1027.124,0.6546721,598.1,12.3153925,2015
546.1,0.0,0.05832938,11.884529,0.0,0.15462977,1018.43604,0.5925008,546.1,12.3153925,2015
656.1,0.0,0.04376727,11.884529,0.0,0.11961023,987.952,0.5258304,656.1,12.3153925,2015
595.5,0.0,0.03338895,11.884529,0.0,0.09264401,966.445,0.45677882,595.5,12.3153925,2015
632.9,0.0,0.024924157,11.884529,0.0,0.07047378,970.19104,0.3876335,632.9,12.3153925,2015
290.6,0.0,0.017179985,12.9013195,24.269619,0.4171905,568.766,0.0,290.6,12.3153925,2015
346.1,0.0,0.024641441,13.188877,210.1093,0.506881,546.818,0.0,346.1,12.3153925,2015
350.9,0.0,0.03306107,13.188877,79.00582,0.58058167,579.445,0.0,350.9,12.3153925,2015
366.4,0.0,0.042126983,13.188877,113.58852,0.6321077,605.259,0.0,366.4,12.3153925,2015
365.2,0.0,0.051732715,13.188877,60.530643,0.659347,603.81903,0.0,365.2,12.3153925,2015
284.8,0.0,0.061831832,13.188877,62.986485,0.6640651,621.34503,0.0,284.8,12.3153925,2015
288.8,0.0,0.07229583,13.188877,13.441041,0.6513642,671.003,0.0,288.8,12.3153925,2015
298.6,0.0,0.083031654,13.188877,0.0,0.6290449,676.752,0.0,298.6,12.3153925,2015
351.8,0.0,0.09436055,13.188877,0.0,0.606403,670.787,0.0,351.8,12.3153925,2015
271.9,0.0,0.10708335,13.188877,29.334827,0.5921605,681.856,1.056804e-06,271.9,12.3153925,2015
261.9,0.0,0.12181763,13.188877,0.0,0.59204096,689.19403,2.3053888e-06,261.9,12.3153925,2015
417.1,0.0,0.13771531,13.188877,128.57288,0.6071577,681.922,4.831946e-06,417.1,12.3153925,2015
446.0,0.0,0.15172066,13.188877,166.16322,0.634161,663.991,9.730345e-06,446.0,12.3153925,2015
512.4,0.0,0.15954448,13.188877,240.46753,0.6671958,645.072,1.8826197e-05,512.4,12.3153925,2015
588.9,3.0,0.1580576,13.188877,278.04315,0.700689,605.117,8.1301514e-05,0.0,12.3153925,2015
417.6,0.0,0.14760038,13.188877,133.01744,0.73127127,612.688,0.00016351818,417.6,12.3153925,2015
305.6,0.0,0.13237953,13.188877,117.241196,0.75815266,646.818,0.00031897606,305.6,12.3153925,2015
383.8,0.0,0.11846379,13.188877,46.56127,0.78204274,688.446,0.00060318585,383.8,12.3153925,2015
487.8,0.0,0.11068781,13.281797,296.85776,0.80377454,687.881,0.0011928347,487.8,12.3153925,2015
444.9,0.0,0.11045096,13.281797,193.12611,0.8235686,674.434,0.0021513244,444.9,12.3153925,2015
395.7,0.0,0.11552978,13.281797,164.30524,0.8412921,660.987,0.003763684,395.7,12.3153925,2015
445.3,0.0,0.121756375,13.281797,224.41742,0.8568108,646.197,0.0063841315,445.3,12.3153925,2015
407.0,0.0,0.12542526,13.281797,218.75067,0.8701301,687.85,0.010495185,407.0,12.3153925,2015
513.3,3.0,0.124990374,13.281797,186.14557,0.8810467,706.196,0.016715627,0.0,12.3153925,2015
400.6,0.0,0.121461965,13.281797,85.63754,0.88878477,695.703,0.025785452,400.6,12.3153925,2015
542.2,0.0,0.11728868,13.281797,114.32199,0.89187855,687.023,0.038517013,542.2,12.3153925,2015
373.6,0.0,0.11468343,13.281797,33.982777,0.8886964,730.055,0.05570452,373.6,12.3153925,2015
392.4,0.0,0.11451023,13.281797,105.02763,0.8781277,738.45,0.07799113,392.4,12.3153925,2015
375.0,0.0,0.11658677,13.281797,136.00609,0.86027986,756.789,0.10570357,375.0,12.3153925,2015
448.2,0.0,0.120877855,13.281797,151.7684,0.8367772,764.08,0.13867702,448.2,12.3153925,2015
489.8,0.0,0.12852792,13.281797,243.31583,0.8103906,835.591,0.1761044,489.8,12.3153925,2015
421.7,0.0,0.14125134,13.281797,197.45702,0.7840858,846.02704,0.216451,421.7,12.3153925,2015
535.6,0.0,0.15959357,13.281797,299.53867,0.75987095,876.456,0.2574727,535.6,12.3153925,2015
425.9,0.0,0.18145035,13.281797,142.4161,0.7382112,921.088,0.29636344,425.9,12.3153925,2015
367.7,3.0,0.20238104,13.281797,48.40068,0.7186405,868.208,0.3300332,0.0,12.3153925,2015
310.2,0.0,0.22574823,13.167397,120.127785,0.68652505,716.966,0.3702539,310.2,12.3153925,2015
264.4,0.0,0.22767936,13.167397,28.484695,0.67738825,754.321,0.37276465,264.4,12.3153925,2015
331.1,0.0,0.22733685,13.167397,19.32763,0.67534477,786.244,0.36263338,331.1,12.3153925,2015
327.9,0.0,0.22787052,13.167397,0.919959,0.68008566,804.463,0.340742,327.9,12.3153925,2015
337.6,0.0,0.22969739,13.167397,11.616377,0.6889763,797.945,0.3091202,337.6,12.3153925,2015
383.0,0.0,0.23045303,13.167397,7.3582344,0.69822836,778.178,0.27075166,383.0,12.3153925,2015
329.1,0.0,0.22694173,13.167397,0.0,0.70476025,788.554,0.22882466,329.1,12.3153925,2015
401.8,0.0,0.21741849,13.167397,37.319088,0.7074622,773.47003,0.18667759,401.8,12.3153925,2015
365.3,0.0,0.20258655,13.167397,56.418484,0.70718414,710.128,0.14718716,365.3,12.3153925,2015
365.1,0.0,0.1846986,13.167397,78.35537,0.705946,685.138,0.112571,365.1,12.3153925,2015
352.0,0.0,0.1658854,13.167397,118.82019,0.70609295,676.976,0.08431108,352.0,12.3153925,2015
462.8,3.0,0.14724767,13.167397,151.2666,0.70967245,691.188,0.06323363,0.0,12.3153925,2015
366.3,0.0,0.1294766,13.167397,115.13349,0.7179871,685.22797,0.049694166,366.3,12.3153925,2015
462.8,0.0,0.1140329,13.167397,197.72455,0.73111945,674.024,0.043795243,462.8,12.3153925,2015
462.5,0.0,0.103575476,13.167397,60.368244,0.7477407,650.91797,0.045562427,462.5,12.3153925,2015
466.5,0.0,0.100793734,13.167397,69.146866,0.76535577,646.745,0.055023838,466.5,12.3153925,2015
477.8,0.0,0.106485255,13.167397,132.53822,0.7812182,713.591,0.07215664,477.8,12.3153925,2015
483.6,0.0,0.11832632,12.860256,64.78599,0.79314023,708.186,0.0967239,483.6,12.3153925,2015
423.7,0.0,0.13156487,12.860256,74.49587,0.7999004,724.605,0.12812354,423.7,12.3153925,2015
457.7,0.0,0.14117546,12.860256,142.84673,0.8010389,753.726,0.16487183,457.7,12.3153925,2015
464.5,0.0,0.14447898,12.860256,111.61768,0.7965572,750.252,0.20498149,464.5,12.3153925,2015
521.3,0.0,0.14233875,12.860256,98.49831,0.7868075,742.364,0.24543415,521.3,12.3153925,2015
395.4,0.0,0.13843071,12.860256,93.73407,0.7724035,726.08,0.2829205,395.4,12.3153925,2015
395.9,0.0,0.1370715,12.860256,51.798695,0.7539314,729.896,0.31409267,395.9,12.3153925,2015
431.2,0.0,0.14077589,12.860256,45.77639,0.7317329,726.916,0.33637586,431.2,12.3153925,2015
413.2,0.0,0.14909,12.860256,27.201763,0.7059332,686.572,0.34827593,413.2,12.3153925,2015
428.3,0.0,0.1590161,12.860256,52.583794,0.67703277,710.183,0.35014606,428.3,12.3153925,2015
517.3,0.0,0.16693005,12.860256,61.794006,0.64654386,797.859,0.34403986,517.3,12.3153925,2015
469.4,3.0,0.17095011,12.860256,7.158425,0.617038,779.57,0.33362108,0.0,12.3153925,2015
422.0,0.0,0.17245689,12.860256,20.53117,0.5915511,754.223,0.32365745,422.0,12.3153925,2015
441.2,0.0,0.17576271,12.860256,17.749006,0.57266253,787.645,0.31912354,441.2,12.3153925,2015
392.5,0.0,0.1857379,12.860256,24.429338,0.5618308,809.072,0.32441786,392.5,12.3153925,2015
452.5,0.0,0.20463258,12.860256,0.0,0.5593242,790.885,0.342402,452.5,12.3153925,2015
417.4,0.0,0.22977953,12.860256,0.0,0.56480086,760.133,0.37420776,417.4,12.3153925,2015
401.1,0.0,0.2542166,12.860256,41.410275,0.57794636,751.468,0.41876683,401.1,12.3153925,2015
466.3,0.0,0.26997134,12.408363,121.54159,0.59902006,832.829,0.47334617,466.3,12.3153925,2015
507.6,0.0,0.27282017,12.408363,22.129019,0.6286201,857.06,0.53399634,507.6,12.3153925,2015
512.8,0.0,0.2668748,12.408363,0.19251485,0.7582637,1057.934,0.7116562,512.8,12.3153925,2015
617.3,0.0,0.3025449,12.408363,0.0,0.7992021,1164.73,0.7598323,617.3,12.3153925,2015
507.4,0.0,0.37302,12.408363,0.0,0.8259085,1216.978,0.8007535,507.4,12.3153925,2015
556.3,0.0,0.47626483,12.408363,14.9110365,0.83188945,1222.476,0.8349015,556.3,12.3153925,2015
521.9,0.0,0.60046095,12.408363,59.620094,0.8152883,1137.802,0.86315036,521.9,12.3153925,2015
444.8,3.0,0.7256504,12.408363,58.31917,0.77992433,1141.723,0.8862741,0.0,12.3153925,2015
440.5,0.0,0.8275602,12.408363,18.972803,0.73375976,1161.854,0.9046122,440.5,12.3153925,2015
469.1,3.0,0.8793191,12.408363,8.76417,0.64034605,1095.2681,0.9256107,0.0,12.3153925,2015
517.5,3.0,0.81421345,12.408363,0.0,0.5987615,1101.552,0.9267258,0.0,12.3153925,2015
649.6,0.0,0.70164406,12.408363,0.0,0.55639154,1064.521,0.92033887,649.6,12.3153925,2015
580.3,0.0,0.5643962,12.408363,0.0,0.5077108,1029.631,0.9057029,580.3,12.3153925,2015
532.4,3.0,0.42670497,12.408363,0.0,0.44965026,1005.09796,0.88232535,0.0,12.3153925,2015
593.5,0.0,0.3070307,12.408363,0.0,0.38372496,1029.071,0.8499907,593.5,12.3153925,2015
597.3,0.0,0.21455836,11.884529,0.0,0.31551847,1042.779,0.80875844,597.3,12.3153925,2015
666.5,0.0,0.14981072,11.884529,0.0,0.25200656,1034.562,0.7589805,666.5,12.3153925,2015
633.3,0.0,0.107708946,11.884529,0.0,0.1984506,1018.72797,0.7013545,633.3,12.3153925,2015
587.6,0.0,0.08106991,11.884529,0.0,0.15651706,999.992,0.6369965,587.6,12.3153925,2015
604.7,0.0,0.06322682,11.884529,0.0,0.12444355,994.645,0.5674935,604.7,12.3153925,2015
736.0,0.0,0.049537543,11.884529,0.0,0.09882294,989.118,0.49488986,736.0,12.3153925,2015
624.9,0.0,0.03761988,11.884529,0.0,0.07670392,987.581,0.42154264,624.9,12.3153925,2015
280.3,0.0,0.024707746,12.9013195,18.708187,0.42438704,571.863,0.0,280.3,12.3153925,2015
251.9,0.0,0.034744564,13.188877,77.915245,0.52140474,572.128,0.0,251.9,12.3153925,2015
334.8,0.0,0.045185287,13.188877,94.99194,0.60417944,593.811,0.0,334.8,12.3153925,2015
265.6,0.0,0.05504971,13.188877,24.460228,0.6652205,651.474,0.0,265.6,12.3153925,2015
435.7,0.0,0.063785106,13.188877,86.12398,0.70082307,612.864,0.0,435.7,12.3153925,2015
297.8,0.0,0.071294904,13.188877,75.83887,0.71140575,622.697,0.0,297.8,12.3153925,2015
378.9,0.0,0.07780829,13.188877,87.517975,0.701357,671.046,0.0,378.9,12.3153925,2015
350.4,0.0,0.08384389,13.188877,100.62273,0.67849535,666.822,0.0,350.4,12.3153925,2015
411.4,0.0,0.09036793,13.188877,140.09607,0.6527163,660.399,0.0,411.4,12.3153925,2015
269.3,0.0,0.0987274,13.188877,40.216663,0.63365245,649.395,1.8874927e-06,269.3,12.3153925,2015
416.4,0.0,0.10994535,13.188877,166.5671,0.6280303,654.287,4.117513e-06,416.4,12.3153925,2015
299.1,0.0,0.12347751,13.188877,78.53689,0.6379175,661.002,8.6300415e-06,299.1,12.3153925,2015
316.3,0.0,0.13642204,13.188877,119.85108,0.6607438,653.087,1.737877e-05,316.3,12.3153925,2015
426.5,0.0,0.14433908,13.188877,202.9401,0.6911404,629.20197,3.362431e-05,426.5,12.3153925,2015
387.3,0.0,0.14351268,13.188877,197.74548,0.7236538,614.119,0.00012020471,387.3,12.3153925,2015
367.2,0.0,0.13334365,13.188877,177.93997,0.75471175,626.341,0.0002375066,367.2,12.3153925,2015
381.7,0.0,0.11711063,13.188877,190.31097,0.7831694,644.476,0.00045538452,381.7,12.3153925,2015
465.4,0.0,0.10046863,13.188877,195.87619,0.8094088,686.977,0.0008471031,465.4,12.3153925,2015
417.9,0.0,0.08863539,13.281797,107.36536,0.83399236,700.72003,0.0016076558,417.9,12.3153925,2015
476.4,0.0,0.08412204,13.281797,198.38538,0.85675466,688.205,0.0028455541,476.4,12.3153925,2015
396.4,0.0,0.086074844,13.281797,163.06795,0.876861,666.612,0.0048894584,396.4,12.3153925,2015
