AGRI_KS,ET_KS,GRACE_Trend_KS,P_KS,SW_KS,URBAN_FLT_KS
0.5154157,483.0,-279.8621,174.67,0.0,0.023352847
0.7394162,999.0,-351.6481,191.35,0.27440408,0.21267663
0.32037058,3156.0,-390.47763,627.114,0.4035496,0.09645358
0.62982357,695.0,-237.32727,269.25,0.0,0.12850685
0.6995774,1306.0,-281.87766,484.76,0.064326786,0.0742496
0.6607017,1395.0,-300.88504,166.82,0.47765252,0.25690016
0.1467358,1244.0,-297.68997,268.28,0.0,0.0028069802
0.53017616,1425.0,-577.86804,219.32,0.37084037,0.26108682
0.65944785,1891.0,-314.0467,399.89,0.4575799,0.0567752
0.24946915,4399.0,-262.03653,708.88,0.8009875,0.21546659
0.3842519,2165.0,-291.67087,399.47998,0.07728217,0.08997195
0.88026744,2675.0,-479.17065,457.46,0.3529986,0.27167392
0.50744677,2603.0,-201.52792,369.7,0.48404366,0.20883985
0.6303094,3533.0,-108.96084,539.4,0.0493654,0.14947605
0.85224277,2061.0,-329.17343,522.0,0.13237405,0.12001506
0.3830938,2501.0,-311.00467,453.33002,0.34929946,0.19949782
0.42375693,1978.0,-311.00467,337.96,0.3198576,0.20932207
0.37996978,590.0,-474.36856,172.43,0.0,0.1765843
0.74468964,3415.0,-375.15216,685.063,0.26554203,0.284064
0.3790087,2772.0,-368.58972,715.339,0.18865551,0.07305999
0.30566514,2312.0,-310.64453,497.99,0.08142376,0.09599746
0.5354836,2633.0,-368.58972,626.209,0.21594875,0.06423813
0.5068167,2306.0,-184.42087,426.13,0.0,0.21108636
0.64230204,913.0,-283.8272,263.2,0.0,0.091339685
0.5236434,2067.0,-250.47935,436.66,0.12403039,0.20433652
0.4570405,1720.0,-300.88504,370.34,0.2704307,0.31281477
0.7221198,2507.0,-273.07043,464.30002,0.38416287,0.15025617
0.45851377,3561.0,-341.43176,620.85004,0.39050093,0.2332383
0.8331251,2264.0,-203.59785,492.0,0.18180147,0.16238411
0.71056503,2631.0,-353.1966,574.666,0.03994284,0.10335605
0.7074622,1466.0,-226.0185,299.05,0.18667759,0.21741849
0.74513924,3209.0,-261.50198,741.41003,0.7764135,0.3496603
0.7447676,703.0,-269.3217,396.82,0.0,0.09421223
0.37815347,1048.0,-453.73685,296.09,0.45058176,0.105446026
0.10434793,3739.0,-460.01898,587.62,0.40410644,0.09848533
0.6524881,1090.0,-300.88504,183.33,0.4124168,0.2236865
0.4685466,585.0,-336.70618,159.43,0.015059486,0.009805381
0.48144448,1976.0,-184.42087,430.88,0.0,0.13102144
0.8260252,2645.0,-413.40924,382.6,0.0315594,0.043394763
0.33561024,1599.0,-433.27148,321.91998,0.0,0.054906983
0.30744353,988.0,-440.299,281.19,0.22186156,0.119977504
0.5905042,1823.0,-314.0467,465.17,0.30978283,0.049090877
0.045108035,4435.0,-359.12244,790.2,0.25510108,0.0042211153
0.059757795,3129.0,-606.4602,331.64,0.3703694,0.037844982
0.24144325,2146.0,-332.0178,409.11,0.0,0.076808676
0.606403,273.0,-303.56976,150.16,0.0,0.09436055
0.5425217,3910.0,-124.74118,607.17,0.18767293,0.3292202
0.48963678,3078.0,-134.08182,623.36,0.009744118,0.24599814
0.32628834,2656.0,-370.42548,588.302,0.10759176,0.12963778
0.73578995,2603.0,-285.59644,262.77,0.31826296,0.057826627
0.6532738,2911.0,-237.9046,394.24,0.0,0.21188761
0.69870454,1478.0,-252.41238,401.33002,0.07889435,0.14451592
0.8080386,2803.0,-261.50198,645.0,0.7012108,0.44631824
0.45532906,2651.0,-419.79913,361.88998,0.009741252,0.14200222
0.8248573,2036.0,-314.0467,408.12,0.34095162,0.09108399
0.6576682,2006.0,-291.67087,476.26,0.25349927,0.18583499
0.6533736,2869.0,-122.624275,360.94,0.19950809,0.119071946
0.5846541,2090.0,-458.6178,386.09,0.38410452,0.27134708
0.52140474,1298.0,-346.44556,347.85602,0.0,0.034744564
0.7564924,3651.0,-115.0085,436.94,0.14305861,0.17941745
0.24500002,3698.0,-299.64645,701.3,0.29734328,0.21842106
0.65972406,1916.0,-122.624275,412.96,0.12763163,0.10806372
0.7057516,2119.0,-317.15866,340.58,5.7699544e-05,0.1303837
0.7117516,1981.0,-281.33893,333.78,6.9719885e-05,0.02121319
0.30913422,988.0,-503.74908,314.99,0.1341204,0.1351679
0.71921927,2222.0,-261.50198,607.16003,0.39677694,0.27239263
0.7825998,2164.0,-304.07312,453.68,0.1044404,0.15623592
0.6155076,3216.0,-315.14072,516.5,0.27394417,0.11733851
0.6763301,2073.0,-147.70377,549.05,0.5161183,0.042489327
0.65536916,2932.0,-405.79517,360.34,0.063639455,0.09391898
0.69796675,2618.0,-343.61853,321.57,0.00022857994,0.115657575
0.33555767,1620.0,-315.9807,422.12,0.0,0.1658783
0.56493145,3423.0,-122.063446,447.96002,0.34017152,0.26905632
0.6202415,3152.0,-282.12897,452.61,0.00039123927,0.035638597
0.4401401,1118.0,-375.17303,388.9,0.090735324,0.094997026
0.52933884,618.0,-279.8621,245.83,0.0,0.033152785
0.46762067,2272.0,-226.48181,402.38,0.2315999,0.3135141
0.4888357,1951.0,-213.48747,559.42,0.31430107,0.16531035
0.47851968,3087.0,-110.0946,402.37,0.20200148,0.14837733
0.6629044,2517.0,-196.78854,513.26,0.37336788,0.38651407
0.24410912,885.0,-449.17493,183.56,0.008364154,0.013847548
0.45326486,3324.0,-390.47763,661.365,0.5069781,0.21214879
0.20310915,1791.0,-144.0245,487.53,0.0,0.019513473
0.53118217,2739.0,-479.17065,349.3,0.41523218,0.33975556
0.20584752,2519.0,-283.8847,552.71,0.09471485,0.079020426
0.80425835,1031.0,-283.8272,268.8,3.1830325e-07,0.027738323
0.6461897,2465.0,-267.43295,473.61002,0.03083813,0.07958629
0.30835515,3170.0,-351.66302,417.93,0.16940917,0.12851281
0.61187494,1924.0,-351.68716,472.46,0.4122229,0.23087864
0.4476535,1812.0,-227.80148,455.64,0.045233566,0.16101162
0.8157521,1363.0,-413.40924,380.38,0.19627024,0.126616
0.41312903,1014.0,-614.1719,164.48,0.4369343,0.17823087
0.58374816,3689.0,-134.08182,543.61,0.10708329,0.14884958
0.8407628,1730.0,-203.59785,482.90997,0.3289952,0.17923734
0.5407217,1592.0,-226.0185,376.53998,0.030968113,0.09135608
0.12379038,1409.0,-230.03015,383.71,0.19377364,0.059387688
0.38946706,3159.0,-261.77164,546.64,0.029465912,0.14106888
0.606403,742.0,-380.40277,194.5,0.0,0.09436055
0.505207,3269.0,-124.74118,583.71,0.20909913,0.298023
0.493956,2076.0,-109.84654,394.69,0.4565067,0.22053659
0.7315393,2231.0,-368.58972,556.995,0.14156419,0.18849261
0.5469547,3443.0,-360.11816,502.82,0.23486724,0.027720144
0.63462955,2370.0,-241.49243,521.64,0.41513,0.26936692
0.7168971,1412.0,-503.74908,189.55,0.0005530356,0.030618802
0.6084933,3333.0,-236.23709,517.52,0.08878427,0.3125095
0.3953792,4052.0,-178.72717,602.41003,0.01135732,0.2552926
0.5200614,2586.0,-225.87646,524.83,0.38507074,0.21838829
0.76572156,1451.0,-261.77164,325.66,0.00079677306,0.07034364
0.78578174,1954.0,-250.47935,424.25,0.036394693,0.05331663
0.9249592,1200.0,-312.72247,115.08,0.016413627,0.07263523
0.4995333,2027.0,-304.07312,304.71,0.13614576,0.22373223
0.4791133,818.0,-474.36856,265.47,0.0,0.075929806
0.43845025,3616.0,-108.96084,440.95,0.4098101,0.2563935
0.4287544,3346.0,-241.49243,471.26,0.2566412,0.13646871
0.39369914,4714.0,-116.782745,706.95,0.55052346,0.060006518
0.3773016,1729.0,-118.40811,378.65,0.26094246,0.087085
0.32306564,1641.0,-282.79755,368.3,0.0,0.14807288
0.6890101,2824.0,-135.02675,481.27,0.4078394,0.3430827
0.5228892,2295.0,-237.9046,399.75,0.0,0.16947632
0.45253798,3340.0,-196.78854,562.98,0.37255344,0.28076842
0.9025377,1755.0,-242.7133,295.01,0.008113782,0.0477815
0.24444075,3750.0,-368.102,761.89,0.80634385,0.2020526
0.35840264,2330.0,-338.74677,364.45,0.23056363,0.06786133
0.54437387,2868.0,-360.11816,470.15,0.33729893,0.09893295
0.5843277,1957.0,-252.96307,382.27,0.0,0.17255177
0.63223875,3060.0,-124.74118,471.02002,0.29454216,0.4555125
0.25582406,2272.0,-213.48747,602.68,0.21226457,0.11189685
0.70693797,1974.0,-122.624275,393.16,0.2203643,0.121594734
0.7986059,3218.0,-135.02675,483.9,0.3397778,0.34949175
0.23953444,1791.0,-263.40884,421.88,0.013650735,0.12146563
0.08834465,2128.0,-405.79517,395.63,0.0007779968,0.06230318
0.38290507,1691.0,-254.24326,285.22,0.033704594,0.108373985
0.8063287,2408.0,-226.0185,412.94,0.053409852,0.08534056
0.24966067,2709.0,-147.70377,387.83002,0.35790783,0.12251936
0.71875775,2345.0,-294.64017,402.91,0.100896746,0.10280026
0.40601164,2318.0,-283.16107,580.81,0.83094025,0.30593342
0.32976133,3023.0,-226.48181,684.49,0.30919543,0.113356784
0.84512645,1716.0,-461.4865,295.57,0.3016688,0.09241907
0.39522913,2261.0,-310.64453,462.43,0.46061978,0.120339274
0.41165146,3665.0,-299.64645,660.2,0.3797385,0.19241495
0.32800707,1605.0,-273.48917,155.51,0.0,0.017157
0.47435346,1130.0,-590.4795,204.03,0.071503066,0.031283785
0.28484362,1971.0,-327.63904,419.03,0.01726649,0.025086556
0.8141112,1455.0,-281.33893,372.71,0.0003319708,0.05187733
0.49742642,1488.0,-285.53815,392.18,0.23322503,0.34279913
0.32441908,2042.0,-261.77164,280.1,0.05601583,0.12476512
0.4182637,1561.0,-642.6691,251.86,0.20129554,0.043758925
0.5463325,2757.0,-315.14072,539.22,0.33220676,0.20474295
0.19232202,2706.0,-499.50964,421.04,0.00027862453,0.042178612
0.7817358,1719.0,-351.6481,322.38998,0.52876455,0.15961014
0.6950903,1953.0,-299.21625,337.73,0.0,0.0753518
0.6584475,1931.0,-327.63904,390.53,0.30023763,0.20013754
0.57438594,1489.0,-538.55914,384.32,0.12056498,0.03686933
0.62009966,1599.0,-376.82422,327.13,0.3675859,0.060304362
0.30404767,2093.0,-237.9046,396.34,0.0,0.13305427
0.69553924,2488.0,-135.69774,588.2,0.30508316,0.053661168
0.36878416,1751.0,-267.43295,439.22,0.012244339,0.061344173
0.3637931,574.0,-279.8621,212.01,0.0,0.010562345
0.5398076,1591.0,-538.55914,320.27,0.053882126,0.08019688
0.6230945,3526.0,-374.7312,967.315,0.87171555,0.47409707
0.4425686,524.0,-419.35913,161.35,0.0,0.1751083
0.73544395,2087.0,-340.2625,247.94,0.012090601,0.09732601
0.8249892,1971.0,-281.33893,273.11,0.0003256588,0.17724909
0.76738507,2086.0,-135.02675,396.53998,0.18555522,0.1873878
0.6471525,2883.0,-358.8145,598.76,0.36235943,0.29308408
0.571609,1469.0,-167.12189,444.02,0.0,0.115462765
0.73700714,2908.0,-230.15942,738.43,0.7042316,0.22709462
0.6538263,1037.0,-243.7851,306.04,0.0,0.08034757
0.6794456,2617.0,-226.48181,722.85,0.31228614,0.3018202
0.6098401,1198.0,-283.8272,186.58,0.0,0.08862667
0.67494255,2701.0,-311.00467,596.56,0.2770227,0.40543774
0.76471657,3386.0,-351.68716,732.16,0.7806876,0.40411067
0.5720948,3518.0,-135.69774,609.52,0.17324227,0.10635374
0.44477788,1832.0,-327.37674,267.76,4.117513e-06,0.0732566
0.3150839,2846.0,-329.17343,391.03,0.28120118,0.14090721
0.44693348,3100.0,-236.23709,714.75,0.29269835,0.032461554
0.54448694,2040.0,-397.07172,497.47998,0.028014397,0.007840605
0.24586797,1977.0,-515.8428,410.43,0.01124502,0.06509981
0.6509291,3258.0,-287.94055,469.64,0.46209225,0.045417268
0.65293646,1781.0,-458.6178,472.46,0.46562392,0.272895
0.4917569,1504.0,-300.14246,264.6,0.007341034,0.08142141
0.60546184,1427.0,-273.6083,348.99,0.0,0.077596225
0.7049388,2226.0,-232.35822,380.58,0.0011579564,0.092625685
0.5662524,1093.0,-237.20526,325.38,6.90789e-05,0.16352823
0.58058167,2240.0,-144.0245,381.19,0.0,0.03306107
0.63209563,2303.0,-515.8428,282.38,0.20701644,0.14796148
0.7228465,2445.0,-308.01758,402.03,0.0,0.0905349
0.59013724,785.0,-243.7851,291.1,0.0,0.062176317
0.71406657,2635.0,-273.48917,265.72,0.0,0.13231412
0.70477664,2488.0,-263.40884,569.99,0.15773003,0.042909663
0.6364257,3124.0,-124.74118,610.31,0.24289742,0.21436757
0.35133743,1477.0,-243.7851,288.78,0.0,0.12855853
0.60333145,2154.0,-273.6083,430.87,0.0,0.11086015
0.08447148,4349.0,-299.64645,655.31,0.41026893,0.020688578
0.58369,3032.0,-293.1137,614.55,0.49789342,0.32369405
0.85045636,1389.0,-273.6083,435.2,3.2389503e-06,0.016505778
0.82476085,1169.0,-254.24326,337.58,0.00036647593,0.038915996
0.5595236,2015.0,-307.00412,349.49,0.2337698,0.28548026
0.4971397,2148.0,-397.63855,312.37,0.36861187,0.21647654
0.39025775,2045.0,-145.61694,408.08,0.33530843,0.08640186
0.7952532,1968.0,-314.0467,393.63,0.38884315,0.090553366
0.21285622,3596.0,-208.939,786.91,0.3312894,0.007278572
0.70905584,3046.0,-121.88341,544.87,0.22060569,0.16296668
0.34977186,2563.0,-269.60287,523.28,0.0050681764,0.21778387
0.7803822,1915.0,-281.87766,504.36002,0.050031763,0.108769394
0.52612525,1945.0,-278.27295,476.49,0.00027852878,0.025872653
0.61623424,3074.0,-122.063446,543.95,0.43422967,0.17739269
0.45428786,1513.0,-217.86607,292.31,0.40514535,0.1319091
0.37638283,1860.0,-123.7742,401.74,0.000953784,0.023521595
0.59160477,1754.0,-167.12189,442.66,0.0,0.07074993
0.3280903,2501.0,-184.42087,461.69,0.0,0.14829917
0.5605345,1997.0,-479.17065,292.56,0.011578151,0.18130389
0.66838914,1584.0,-273.07043,355.8,0.25550133,0.12283706
0.35433757,1180.0,-260.29535,244.19,0.0,0.13280179
0.6011316,1853.0,-122.82578,352.44,0.05514497,0.052121017
0.6819993,1404.0,-273.6083,442.15,0.0,0.078854136
0.5756738,3311.0,-335.25708,452.24,0.13331728,0.30092174
0.8186806,1818.0,-407.03812,260.27,0.04508685,0.037987605
0.77714485,2771.0,-368.58972,745.156,0.039539028,0.035662122
0.51873624,2380.0,-250.47935,399.07,0.101766326,0.2673961
0.57897097,1354.0,-413.40924,368.23,0.35771438,0.08492423
0.42425302,970.0,-261.34702,204.33,0.0,0.050736185
0.6512152,2845.0,-215.99286,713.32,0.3652622,0.3447949
0.49758825,1210.0,-327.37674,365.62,0.08446627,0.03138486
0.84336144,2051.0,-261.77164,482.83002,8.651628e-05,0.020549048
0.42697862,1024.0,-538.55914,306.65,0.14035232,0.07474577
0.38813233,1777.0,-156.36523,643.91,0.015751857,0.11326889
0.87904274,2763.0,-361.9958,576.459,0.119001284,0.057264496
0.7277444,2882.0,-320.67572,592.32,0.051872805,0.23068322
0.56150055,4273.0,-387.12906,627.037,0.0127744535,0.2445297
0.50270104,3232.0,-335.25708,529.89,0.3845755,0.2904862
0.4478189,1150.0,-440.299,309.4,0.21239503,0.15612265
0.85936314,665.0,-294.11075,226.06,0.00011477027,0.11150834
0.60750866,3847.0,-118.081375,736.2,0.980914,0.850344
0.5812888,3083.0,-357.00702,535.92,0.33641613,0.33873242
0.48309907,588.0,-296.68475,204.47,0.064109325,0.046763454
0.39914298,3279.0,-320.67572,523.12,0.39797845,0.24875356
0.20541212,4284.0,-299.64645,569.91,0.5969407,0.0572578
0.44188052,625.0,-503.74908,217.48,0.00165277,0.034132507
0.34437716,1649.0,-425.24097,379.74,0.0,0.17066757
0.67831093,910.0,-503.74908,218.95001,0.0032120117,0.07598712
0.21348065,4468.0,-262.03653,718.39,0.28832355,0.1800544
0.2721596,2231.0,-118.40811,387.2,0.0029211852,0.055350192
0.43987548,2273.0,-337.66827,473.43,0.09076989,0.11256498
0.7081734,3257.0,-261.50198,615.93,0.4342518,0.28462464
0.94003147,2686.0,-375.15216,740.74603,0.40630618,0.19600737
0.27981403,1637.0,-300.14246,336.76,0.07179485,0.16557927
0.8701301,2236.0,-242.7133,327.3,0.010495185,0.12542526
0.35114577,2165.0,-338.74677,402.78,0.40978035,0.15469551
0.60561836,867.0,-426.6893,233.23999,0.0012789979,0.03760174
0.52619386,3598.0,-92.242584,519.63,0.041379824,0.28461337
0.4361461,2540.0,-563.4581,309.99,0.9089087,0.44010073
0.935016,2880.0,-563.4581,396.38998,0.6579005,0.4076367
0.6676374,1905.0,-458.6178,429.23,0.39340064,0.3185741
0.55947983,2092.0,-270.61285,590.27,0.31049442,0.126867
0.5590736,3236.0,-197.17755,557.43,0.1474399,0.13516451
0.755284,3191.0,-121.88341,680.32,0.4454822,0.34781402
0.78736675,2346.0,-156.36523,604.93,0.00061638316,0.057854615
0.5715767,1653.0,-283.16107,480.59,0.45523643,0.1260907
0.9601345,3387.0,-118.081375,698.75,0.5117601,0.24027757
0.84417313,993.0,-421.4361,260.46,0.15417615,0.0917986
0.73180145,3021.0,-261.50198,788.13,0.6128968,0.24715404
0.422449,1994.0,-642.6691,296.87,0.39673406,0.12118793
0.62098044,1597.0,-282.12897,426.12,5.7699544e-05,0.13768426
0.5990834,1239.0,-237.20526,290.87,0.0,0.04172515
0.3575734,2281.0,-388.67932,408.26,0.4422928,0.10518026
0.594877,2614.0,-307.00412,432.53998,0.0075530866,0.17057185
0.80059385,1793.0,-273.07043,272.31,0.0028734216,0.15173693
0.7198939,2071.0,-353.30487,480.37,0.06674861,0.15520631
0.5378574,1381.0,-254.24326,245.08,0.0904259,0.16642599
0.84207904,1968.0,-167.12189,494.29,1.8874927e-06,0.020262603
0.75468755,1730.0,-122.624275,443.56,0.37141863,0.16210526
0.67636865,1578.0,-297.68997,275.65,5.8865156e-05,0.10684766
0.052688964,502.0,-336.70618,140.74,0.00034477643,0.066806875
0.26799235,940.0,-294.11075,375.08002,0.06101258,0.17712179
0.59517735,3367.0,-122.063446,681.88,0.07053437,0.024322364
0.8279074,2548.0,-642.6691,322.88,0.35312483,0.0935256
0.60293204,3789.0,-330.90118,597.72,0.5204934,0.086857356
0.53089285,3805.0,-121.88341,743.55,0.9604542,0.6807524
0.37687132,2834.0,-387.64905,434.88,0.2765756,0.1973898
0.6661594,1726.0,-419.79913,341.93,3.570352e-05,0.16978365
0.45775285,1946.0,-160.42273,338.0,0.4901171,0.19180205
0.5379427,2747.0,-118.219025,442.5,0.029426714,0.0125485305
0.83148825,1334.0,-312.72247,179.37001,0.1638366,0.07223635
0.326151,907.0,-293.37085,269.65,0.0,0.03739441
0.51795846,2989.0,-270.61285,699.38,0.2103863,0.068013735
0.6757027,1540.0,-135.69774,584.27,0.084347725,0.10065932
0.55345035,3323.0,-293.1137,585.92,0.50327384,0.14325471
0.67726034,2140.0,-156.36523,573.19,0.0029037578,0.070507534
0.47372594,1680.0,-337.66827,490.89,0.00020356111,0.015696237
0.080277525,4563.0,-239.37135,824.14,0.4449157,0.05211569
0.45549747,1691.0,-317.15866,267.82,0.0,0.059951697
0.73116857,2433.0,-357.00702,384.8,0.31355178,0.12584226
0.57266253,1918.0,-357.00702,436.52,0.31912354,0.17576271
0.6106784,1925.0,-270.61285,680.76,0.119724825,0.08318363
0.37397614,1472.0,-156.36523,486.26,0.018366626,0.11705511
0.7919217,1154.0,-425.24097,547.45,0.0,0.052113462
0.36289245,2989.0,-135.02675,465.17,0.34388226,0.15911897
0.56693727,775.0,-294.11075,419.68,8.796836e-05,0.020070957
0.34862587,1444.0,-214.17244,435.2,0.31389117,0.057844672
0.67502284,1386.0,-307.00412,291.59,0.34109613,0.41844264
0.67280436,1862.0,-343.61853,323.78,0.00073689176,0.12124408
0.38237414,1328.0,-285.53815,374.87,0.3398908,0.13899335
0.3608571,3459.0,-460.01898,638.95,0.36387348,0.21925569
0.30338874,2999.0,-351.66302,578.98,0.22180533,0.08355864
0.42981923,3073.0,-203.59785,678.27997,0.3131562,0.118598014
0.33554676,1617.0,-407.03812,389.95,0.31537852,0.06923748
0.46721786,1291.0,-319.84076,403.16,0.32325807,0.14869334
0.16004136,3468.0,-262.03653,674.56,0.68088365,0.12784937
0.3250131,3639.0,-335.25708,491.38998,0.30688515,0.16011956
0.7569838,1908.0,-312.72247,130.0,0.0012019621,0.1794478
0.6439407,2473.0,-395.39246,410.426,0.00010101301,0.1477333
0.9042732,1698.0,-203.59785,480.53,0.1618605,0.08262328
0.67601043,2869.0,-387.64905,370.11002,0.36255565,0.39160556
0.41604343,2196.0,-201.52792,350.89,0.12767467,0.056631345
0.3002729,925.0,-237.32727,252.38,0.0,0.024714742
0.68404484,2731.0,-122.063446,786.89996,0.075041085,0.023507265
0.5626767,2145.0,-461.4865,341.6,0.15825465,0.14399624
0.4312603,1368.0,-317.15866,302.84,0.0,0.04081905
0.73760504,2401.0,-203.59785,531.1,0.37095416,0.36782512
0.4735868,3431.0,-351.66302,535.68,0.5024775,0.25017622
0.5857463,1722.0,-449.17493,182.27,0.02156841,0.05329662
0.6512152,2888.0,-196.78854,511.65,0.3652622,0.3447949
0.91452503,2881.0,-374.7312,752.691,0.6878442,0.32907787
0.67502284,1925.0,-291.75815,431.56,0.34109613,0.41844264
0.53257984,1951.0,-299.7838,477.04,0.2568795,0.1310832
0.68865514,1499.0,-307.00412,283.75,0.3527255,0.4004647
0.76535577,3097.0,-299.7838,515.48,0.055023838,0.100793734
0.6106784,2797.0,-376.82422,484.97,0.119724825,0.08318363
0.4800148,1001.0,-278.27295,343.72,0.23417531,0.101620175
0.56338596,852.0,-448.97052,178.68,0.0,0.22713041
0.4705939,1442.0,-413.40924,347.04,0.17929834,0.09459557
0.37921062,728.0,-453.73685,134.4,0.32914135,0.12883112
0.3879388,788.0,-380.40277,189.79,0.0,0.10190219
0.80932385,1762.0,-335.27618,408.53,6.96167e-08,0.028530309
0.55209166,2141.0,-618.90204,353.15,0.2641736,0.34502226
0.22118156,2484.0,-283.8847,477.88,0.14359988,0.058865674
0.44964713,1695.0,-217.86607,272.56,0.23326737,0.14548543
0.42013183,2418.0,-319.84076,460.42,0.4082767,0.12314909
0.4180454,2226.0,-145.61694,429.56,0.08453542,0.08189236
0.6801525,1742.0,-297.68997,291.06998,0.0,0.166024
0.13009168,2903.0,-375.8756,632.89,0.19545503,0.18884417
0.59982836,3043.0,-309.92313,445.14,0.042867683,0.084468745
0.5215181,2196.0,-313.5496,526.68,0.027092807,0.049174216
0.14558627,3779.0,-499.50964,473.77,0.2907828,0.0040656175
0.12464169,2106.0,-118.40811,362.28,0.0022341,0.060564384
0.67502284,2519.0,-320.67572,539.33,0.34109613,0.41844264
0.6654664,2484.0,-618.90204,394.84,0.083403945,0.30309945
0.3821879,1509.0,-388.67932,347.94998,0.4194742,0.10971909
0.7985608,2078.0,-273.6083,370.97,1.2401711e-06,0.04092129
0.23549017,1578.0,-353.30487,348.1,0.10306909,0.032523252
0.44584623,3374.0,-315.14072,674.66003,0.01607202,0.0052472227
0.42416117,3245.0,-370.13885,691.526,0.29547206,0.12916791
0.7129793,1565.0,-273.07043,324.47,0.3470311,0.06119331
0.38482615,882.0,-426.6893,228.91,0.27723306,0.18334849
0.28373048,2588.0,-118.40811,450.08,0.005415276,0.05740043
0.42699814,1643.0,-614.1719,260.25,0.49662617,0.17429402
0.5897255,806.0,-279.8621,275.33002,0.0,0.13676973
0.76738507,2411.0,-341.43176,504.47998,0.18555522,0.1873878
0.5953037,2003.0,-136.57623,390.52,0.0,0.08308614
0.39522913,2295.0,-283.8847,427.93,0.46061978,0.120339274
0.2709379,2033.0,-273.64133,536.96,0.1161356,0.10602222
0.26247716,4503.0,-129.42975,788.85,0.7763918,0.21745937
0.39466292,1935.0,-416.26797,413.08,0.014099156,0.104812756
0.83823717,2761.0,-118.40811,412.96,0.06643562,0.069571696
0.5979988,1251.0,-461.4865,244.77,0.36277944,0.16882063
0.7337895,2726.0,-347.7622,367.38998,0.2947318,0.051400583
0.6916426,3165.0,-108.96084,508.86,0.31919774,0.393018
0.31742102,1447.0,-407.03812,377.52,0.28348204,0.10644475
0.46211055,1727.0,-300.88504,422.54,0.30855167,0.32236987
0.64249814,727.0,-243.7851,278.01,0.0,0.062495254
0.7699511,2511.0,-273.48917,284.12,0.00034226294,0.120786704
0.66956925,642.0,-283.8272,222.66,0.0,0.06111253
0.6101893,524.0,-312.72247,96.75,0.3665386,0.06975492
0.7816558,2251.0,-563.4581,313.31,0.6608609,0.2443992
0.7078968,1078.0,-426.6893,291.42,0.035694763,0.09215955
0.746576,1936.0,-279.8621,287.72,0.00033561993,0.21005407
0.43931592,2170.0,-618.90204,334.4,0.26397732,0.2864521
0.2762107,3523.0,-122.624275,403.69998,0.13871743,0.07488004
0.7545615,2435.0,-340.7523,311.39,0.0029120685,0.098632835
0.87090665,2492.0,-285.59644,304.85,0.0064217625,0.042372856
0.7505375,2402.0,-197.0005,537.75,0.4359448,0.060780443
0.6315253,1222.0,-590.4795,247.43,0.0017344515,0.10976467
0.44693348,1804.0,-618.90204,339.01,0.29269835,0.032461554
0.75892526,431.0,-474.36856,172.17,1.056804e-06,0.057358928
0.7374044,1893.0,-285.53815,529.29004,0.42713243,0.22949106
0.7149182,891.0,-303.56976,181.4,0.00015075662,0.16357383
0.64808357,2344.0,-214.17244,629.57,0.1077137,0.23410732
0.39736295,2906.0,-299.7838,451.95,0.2107982,0.101662725
0.6013122,1547.0,-405.79517,375.13,0.28011236,0.12088014
0.37636033,2633.0,-135.69774,550.35,0.10958622,0.10518601
0.58565384,1834.0,-252.41238,326.41,0.2369605,0.14310826
0.6631315,1932.0,-219.03236,336.94,0.00866008,0.07497237
0.810032,1087.0,-351.6481,293.22,0.7540229,0.47404638
0.67543983,3210.0,-99.59993,431.6,0.45229316,0.034217983
0.24952468,3650.0,-299.7838,483.05,0.006842978,0.038296115
0.39060083,4135.0,-215.99286,726.08,0.3613678,0.27024868
0.53089285,1614.0,-351.6481,379.65,0.9604542,0.6807524
0.39907438,2863.0,-156.36523,442.97,0.07457607,0.06851059
0.71143883,1989.0,-397.63855,301.83,0.3646831,0.21444175
0.5378574,2426.0,-261.77164,502.91,0.0904259,0.16642599
0.76884305,1911.0,-237.32727,237.22,0.00069188996,0.1033843
0.58369,2762.0,-351.68716,614.14,0.49789342,0.32369405
0.7505221,3098.0,-338.02228,536.36,0.4301957,0.23248078
0.45186275,1848.0,-219.03236,374.08,0.15484712,0.04474427
0.54864115,926.0,-449.17493,231.40001,0.004435556,0.09882304
0.6002353,2513.0,-306.79654,448.69998,0.5310907,0.04055858
0.4971397,2704.0,-135.02675,620.44,0.36861187,0.21647654
0.76141363,2388.0,-346.44556,601.906,0.004025211,0.08201514
0.7667128,2455.0,-156.36523,591.23,0.001150464,0.1830181
0.5635724,2762.0,-118.219025,556.26,0.28395897,0.2002714
0.85836905,3167.0,-368.58972,700.223,0.09190261,0.08167779
0.8336444,2649.0,-306.79654,455.21,0.25099084,0.09216393
0.7911265,968.0,-243.7851,366.56,0.0,0.10578482
0.5719739,1809.0,-226.0185,383.16,0.09029387,0.09333832
0.2575261,2439.0,-147.70377,384.71,0.34285074,0.16027881
0.38401332,1221.0,-217.86607,250.59999,0.4171845,0.17213163
0.4706932,1217.0,-340.7523,212.72,0.0,0.053242944
0.62062097,1589.0,-278.27295,390.55,0.03114741,0.097892426
0.8974894,3085.0,-273.07043,288.05,0.074815914,0.057587706
0.27116928,1240.0,-614.1719,270.49,0.18680313,0.12703206
0.7490828,775.0,-230.03015,259.87,0.016530441,0.07700182
0.10053559,2251.0,-299.7838,345.43,0.14015244,0.04276495
0.085842185,5527.0,-129.42975,664.73,0.45153487,0.07978148
