ET_KS,URBAN_KS,URBAN_FLT_KS,GRACE_KS,GW_KS,AGRI_KS,P_KS,SW_KS,ET_FLT_KS,GRACE_AVG_KS,YEAR
189.7,0.0,0.18189606,1.0,0.0,0.46570665,515.971,0.48724467,189.7,1.0,2016
185.0,0.0,0.15523371,1.0,0.0,0.43926167,512.572,0.4727038,185.0,1.0,2016
240.5,0.0,0.13003485,1.0,0.0010538076,0.4105397,521.427,0.44896472,240.5,1.0,2016
217.2,0.0,0.10971909,1.0,0.0,0.3821879,498.401,0.4194742,217.2,1.0,2016
223.1,0.0,0.09657978,1.0,0.0,0.35411316,476.135,0.38814747,223.1,1.0,2016
259.8,0.0,0.09198039,1.0,4.574624,0.324795,467.80002,0.35887784,259.8,1.0,2016
283.0,0.0,0.09616697,1.0,0.0007226109,0.29371858,493.586,0.33506143,283.0,1.0,2016
214.9,0.0,0.107911676,1.0,0.0,0.26322183,498.56198,0.31919706,214.9,1.0,2016
232.8,0.0,0.12440732,1.0,0.0,0.23855866,528.294,0.31261113,232.8,1.0,2016
243.9,0.0,0.14158419,1.0,0.0,0.22627924,527.997,0.3153456,243.9,1.0,2016
218.3,0.0,0.15487143,1.0,0.0,0.23181196,523.828,0.32617822,218.3,1.0,2016
304.0,0.0,0.16027881,1.0,0.0,0.2575261,487.157,0.34285074,304.0,1.0,2016
324.1,0.0,0.15561348,1.0,0.0,0.3017561,480.72,0.3623712,324.1,1.0,2016
244.9,0.0,0.14144158,1.0,0.0,0.35919937,529.81396,0.38141343,244.9,1.0,2016
302.6,0.0,0.12118793,1.0,0.0,0.422449,560.433,0.39673406,302.6,1.0,2016
299.0,0.0,0.100199334,1.0,0.0,0.48414737,563.534,0.405559,299.0,1.0,2016
314.0,0.0,0.08400538,1.0,0.0,0.5388506,556.944,0.40588737,314.0,1.0,2016
295.6,0.0,0.07649558,1.0,0.0,0.5840593,550.141,0.39671773,295.6,1.0,2016
231.3,0.0,0.07878165,1.0,0.0,0.62000215,530.427,0.37803945,231.3,1.0,2016
199.6,0.0,0.08902972,1.0,0.0,0.6485181,521.921,0.35097048,199.6,1.0,2016
201.3,0.0,0.10339453,1.0,0.0,0.6715495,505.469,0.31728154,201.3,1.0,2016
204.8,0.0,0.11764625,1.0,0.0,0.6898396,469.154,0.27934983,204.8,1.0,2016
275.0,0.0,0.12878224,1.0,0.0,0.7025413,478.25,0.23971632,275.0,1.0,2016
242.3,0.0,0.135736,1.0,0.0,0.707879,497.164,0.20091188,242.3,1.0,2016
235.1,0.0,0.13890825,1.0,0.0,0.70461863,516.645,0.16488923,235.1,1.0,2016
247.2,0.0,0.13893306,1.0,0.0,0.6933781,525.49097,0.13306017,247.2,1.0,2016
279.8,0.0,0.13559276,1.0,0.0,0.6768657,527.41296,0.106146015,279.8,1.0,2016
308.1,0.0,0.12796529,1.0,0.0,0.65858823,548.576,0.084217444,308.1,1.0,2016
266.4,0.0,0.11562959,1.0,0.0,0.64064056,588.293,0.06687407,266.4,1.0,2016
304.2,0.0,0.09996208,1.0,0.0,0.622206,593.79,0.053370517,304.2,1.0,2016
410.2,0.0,0.084468745,1.0,0.0,0.59982836,594.348,0.042867683,410.2,1.0,2016
227.7,0.0,0.07387231,1.0,7.3582344,0.5697049,567.094,0.03457579,227.7,1.0,2016
291.0,0.0,0.07235799,1.0,0.0,0.5303964,552.927,0.027856601,291.0,1.0,2016
202.8,0.0,0.08192782,1.0,3.2524977,0.4841417,559.539,0.022261992,202.8,1.0,2016
284.9,0.0,0.101472646,1.0,0.0,0.435914,586.804,0.017495012,284.9,1.0,2016
243.4,0.0,0.12684743,1.0,0.0,0.3909201,593.217,0.013481202,243.4,1.0,2016
288.7,0.0,0.15191884,1.0,0.0,0.35210466,564.826,0.010108838,288.7,1.0,2016
290.4,3.0,0.17042346,1.0,0.0,0.31915596,544.567,0.0073326104,0.0,1.0,2016
309.5,0.0,0.17781764,1.0,0.0,0.28936544,513.596,0.0051572286,309.5,1.0,2016
286.5,0.0,0.17250192,1.0,0.0,0.25953856,513.192,0.0034984516,286.5,1.0,2016
231.9,0.0,0.15583698,1.0,0.0,0.22773558,506.22,0.0022607353,231.9,1.0,2016
213.1,0.0,0.038304027,1.0,0.0,0.19330788,343.767,0.0,213.1,1.0,2016
193.9,0.0,0.053703092,1.0,50.379375,0.22664951,347.008,0.0,193.9,1.0,2016
188.6,0.0,0.06949958,1.0,39.88163,0.24944063,336.147,0.0,188.6,1.0,2016
148.4,0.0,0.08329871,1.0,38.80242,0.26056704,341.84,0.0,148.4,1.0,2016
159.7,0.0,0.09304219,1.0,18.64086,0.2621714,345.727,0.0,159.7,1.0,2016
169.6,3.0,0.0980791,1.0,13.097657,0.25901026,359.278,0.0,0.0,1.0,2016
158.4,0.0,0.09973327,1.0,0.0,0.25712237,361.428,0.0,158.4,1.0,2016
162.3,0.0,0.10109037,1.0,4.8301206,0.26224792,351.116,0.0,162.3,1.0,2016
150.0,0.0,0.10572637,1.0,7.397398,0.27873957,344.596,0.0,150.0,1.0,2016
171.4,0.0,0.11614627,1.0,0.0,0.30915388,341.872,0.0,171.4,1.0,2016
166.2,0.0,0.13280179,1.0,0.0,0.35433757,349.122,0.0,166.2,1.0,2016
172.7,0.0,0.15434237,1.0,39.734463,0.41349038,359.354,0.0,172.7,1.0,2016
187.7,0.0,0.17861071,1.0,65.43923,0.4837111,354.72202,0.0,187.7,1.0,2016
163.5,0.0,0.20354398,1.0,0.7358234,0.5594216,346.974,0.0,163.5,1.0,2016
208.3,0.0,0.2271583,1.0,0.0,0.63257974,339.79,0.0,208.3,1.0,2016
211.0,0.0,0.24693146,1.0,0.7045456,0.69405323,293.262,0.0,211.0,1.0,2016
143.0,0.0,0.25947794,1.0,0.0,0.73625946,290.212,0.0,143.0,1.0,2016
168.8,0.0,0.26138276,1.0,15.795676,0.75566524,300.45898,0.0,168.8,1.0,2016
165.5,0.0,0.2509294,1.0,16.118153,0.7540458,303.589,0.0,165.5,1.0,2016
157.6,0.0,0.22943367,1.0,49.121143,0.73771584,312.527,1.8826197e-05,157.6,1.0,2016
202.4,0.0,0.2009992,1.0,46.89648,0.7151896,312.905,4.1068826e-05,202.4,1.0,2016
223.0,3.0,0.17089884,1.0,14.094869,0.6942874,306.769,0.0001738941,0.0,1.0,2016
199.6,0.0,0.14353794,1.0,28.298483,0.6798337,309.10098,0.00036490825,199.6,1.0,2016
171.9,0.0,0.12124408,1.0,28.010345,0.67280436,317.318,0.00073689176,171.9,1.0,2016
174.6,0.0,0.10428057,1.0,38.80242,0.67094415,328.843,0.0014319934,174.6,1.0,2016
171.6,0.0,0.091707245,1.0,46.258766,0.6705828,331.956,0.00274695,171.6,1.0,2016
186.9,0.0,0.08227717,1.0,38.091633,0.66853476,316.252,0.0049695233,186.9,1.0,2016
188.1,0.0,0.07497237,1.0,25.164125,0.6631315,300.737,0.00866008,188.1,1.0,2016
169.1,0.0,0.068980016,1.0,20.041706,0.6540291,303.40298,0.014539173,169.1,1.0,2016
173.2,0.0,0.0634954,1.0,2.354635,0.6411802,304.846,0.023520423,173.2,1.0,2016
196.0,0.0,0.057870433,1.0,0.0,0.62390494,309.547,0.036684208,196.0,1.0,2016
222.0,0.0,0.052121017,1.0,7.3091793,0.6011316,321.774,0.05514497,222.0,1.0,2016
168.0,0.0,0.04733959,1.0,0.0,0.57268476,355.35,0.07993784,168.0,1.0,2016
186.8,0.0,0.045777366,1.0,0.29432938,0.5404709,389.01898,0.11177831,186.8,1.0,2016
188.6,0.0,0.05026486,1.0,0.0,0.50847465,429.604,0.15082668,188.6,1.0,2016
229.3,0.0,0.06320148,1.0,0.0,0.48128137,468.772,0.19646698,229.3,1.0,2016
250.0,0.0,0.08547944,1.0,0.0,0.46220466,509.145,0.24716441,250.0,1.0,2016
185.7,0.0,0.11568103,1.0,0.0,0.452359,520.078,0.3005015,185.7,1.0,2016
194.4,0.0,0.14977069,1.0,0.0,0.45083234,500.548,0.35320354,194.4,1.0,2016
161.0,0.0,0.18168525,1.0,0.0,0.45530888,484.044,0.40162858,161.0,1.0,2016
232.1,0.0,0.20488827,1.0,0.0,0.4624647,474.30103,0.442168,232.1,1.0,2016
207.8,0.0,0.2145442,1.0,0.0,0.46801406,486.54602,0.47163576,207.8,1.0,2016
224.1,0.0,0.20933184,1.0,0.0,0.46747717,504.172,0.4878901,224.1,1.0,2016
185.8,0.0,0.19180205,1.0,0.0,0.45775285,504.096,0.4901171,185.8,1.0,2016
212.6,0.0,0.16706592,1.0,0.0,0.43872666,502.54102,0.47886226,212.6,1.0,2016
199.3,0.0,0.14073513,1.0,3.0987964,0.41334558,485.327,0.45613205,199.3,1.0,2016
224.4,0.0,0.117377214,1.0,0.0,0.38570273,497.703,0.42504755,224.4,1.0,2016
186.7,0.0,0.10004748,1.0,0.0,0.35853335,487.28702,0.38947022,186.7,1.0,2016
254.9,0.0,0.090638004,1.0,3.7027018,0.33199278,474.38,0.3535308,254.9,1.0,2016
221.2,0.0,0.09015025,1.0,0.0,0.3047399,479.735,0.32114744,221.2,1.0,2016
252.8,0.0,0.09854008,1.0,0.13165069,0.27625322,528.407,0.2955928,252.8,1.0,2016
283.8,0.0,0.114369996,1.0,0.0,0.24866143,526.038,0.27915326,283.8,1.0,2016
292.2,0.0,0.13470651,1.0,0.47518143,0.2268606,521.33704,0.27291054,292.2,1.0,2016
290.6,0.0,0.15542677,1.0,1.3910412,0.21694323,538.805,0.2766751,290.6,1.0,2016
317.8,0.0,0.1719086,1.0,0.0,0.22386345,550.552,0.28901207,317.8,1.0,2016
251.1,3.0,0.18002902,1.0,0.0,0.24956888,510.931,0.30748594,0.0,1.0,2016
260.9,3.0,0.17728506,1.0,0.0,0.29213104,497.384,0.3289464,0.0,1.0,2016
282.5,0.0,0.1638289,1.0,0.0,0.34624735,565.674,0.34992608,282.5,1.0,2016
243.9,0.0,0.14277287,1.0,0.0,0.40481126,598.129,0.3670656,243.9,1.0,2016
260.4,0.0,0.11951165,1.0,0.0,0.46099734,595.836,0.37751913,260.4,1.0,2016
281.7,0.0,0.10011576,1.0,0.0,0.5099531,576.682,0.3792789,281.7,1.0,2016
218.9,0.0,0.08939915,1.0,0.0,0.54964423,567.41296,0.3714275,218.9,1.0,2016
207.3,0.0,0.08942337,1.0,0.0,0.5805508,537.68,0.3540992,207.3,1.0,2016
208.6,0.0,0.09891714,1.0,0.0,0.60460085,509.502,0.32862207,208.6,1.0,2016
268.4,0.0,0.11392239,1.0,0.0,0.62384814,479.426,0.29695913,268.4,1.0,2016
262.2,0.0,0.1294091,1.0,0.0,0.6393836,461.346,0.26163226,262.2,1.0,2016
223.8,0.0,0.14118561,1.0,0.0,0.65099317,470.654,0.22523199,223.8,1.0,2016
239.0,0.0,0.1471042,1.0,0.0,0.65765715,463.837,0.190201,239.0,1.0,2016
239.9,0.0,0.14709465,1.0,0.0,0.6586955,468.079,0.15830956,239.9,1.0,2016
245.4,0.0,0.14222653,1.0,0.0,0.6547762,474.57098,0.1306947,245.4,1.0,2016
240.9,0.0,0.13353209,1.0,0.0,0.6481004,504.922,0.107769005,240.9,1.0,2016
287.7,0.0,0.12170185,1.0,0.0,0.6413304,528.01,0.08931558,287.7,1.0,2016
262.8,0.0,0.10767479,1.0,0.0,0.6356531,555.792,0.07470093,262.8,1.0,2016
300.1,0.0,0.09344422,1.0,0.0,0.6294091,569.735,0.063052274,300.1,1.0,2016
292.5,0.0,0.08227716,1.0,2.2393713,0.61831176,579.892,0.053502806,292.5,1.0,2016
269.4,0.0,0.07806494,1.0,19.413471,0.5977007,557.058,0.04533293,269.4,1.0,2016
315.8,0.0,0.08399695,1.0,5.737696,0.5654416,545.989,0.03805043,315.8,1.0,2016
289.8,0.0,0.10124305,1.0,0.0,0.52361804,556.04,0.03139824,289.8,1.0,2016
271.3,0.0,0.12809537,1.0,0.0,0.4778133,557.599,0.02528784,271.3,1.0,2016
275.3,0.0,0.1599175,1.0,0.0,0.43443245,564.239,0.019818947,275.3,1.0,2016
277.7,0.0,0.19001134,1.0,0.0,0.3976478,555.446,0.015039722,277.7,1.0,2016
315.5,0.0,0.21146409,1.0,5.0560784,0.36779004,548.566,0.01100327,315.5,1.0,2016
245.1,0.0,0.2191695,1.0,0.0,0.3418969,511.69598,0.0077821203,245.1,1.0,2016
283.7,0.0,0.21134643,1.0,2.1817536,0.31579456,509.693,0.0052991174,283.7,1.0,2016
237.3,0.0,0.18974246,1.0,0.11764256,0.28631955,506.99103,0.0034513439,237.3,1.0,2016
239.7,3.0,0.15871248,1.0,0.0,0.25251576,534.239,0.0021787768,0.0,1.0,2016
203.0,0.0,0.049994037,1.0,0.0,0.21066308,335.87,0.0,203.0,1.0,2016
211.7,0.0,0.06831789,1.0,22.957691,0.24693052,348.414,0.0,211.7,1.0,2016
173.0,0.0,0.08620239,1.0,7.891574,0.2722443,355.185,0.0,173.0,1.0,2016
177.6,0.0,0.10096582,1.0,22.712416,0.28538808,355.585,0.0,177.6,1.0,2016
174.0,0.0,0.11068081,1.0,0.0,0.28829366,359.503,0.0,174.0,1.0,2016
201.5,0.0,0.11517025,1.0,0.0,0.2854081,361.844,0.0,201.5,1.0,2016
226.9,0.0,0.11633837,1.0,0.0,0.28251186,355.575,0.0,226.9,1.0,2016
117.3,0.0,0.117737636,1.0,0.0,0.28530368,351.095,0.0,117.3,1.0,2016
165.7,0.0,0.123176925,1.0,2.5981026,0.29839334,353.055,0.0,165.7,1.0,2016
199.3,0.0,0.13515352,1.0,0.75631773,0.32482085,362.877,0.0,199.3,1.0,2016
174.0,0.0,0.15386216,1.0,0.0,0.366002,379.417,0.0,174.0,1.0,2016
168.7,3.0,0.17740346,1.0,17.359934,0.4216515,378.149,0.0,0.0,1.0,2016
189.5,0.0,0.2028048,1.0,35.188892,0.48924404,359.467,0.0,189.5,1.0,2016
234.4,0.0,0.22713041,1.0,0.6377136,0.56338596,353.293,0.0,234.4,1.0,2016
154.5,0.0,0.24783248,1.0,5.5241346,0.6359729,349.262,0.0,154.5,1.0,2016
214.9,0.0,0.2624864,1.0,3.3058696,0.6975141,320.399,0.0,214.9,1.0,2016
129.4,0.0,0.26855472,1.0,11.675065,0.73977816,314.31,0.0,129.4,1.0,2016
174.9,3.0,0.26395243,1.0,0.0,0.7584154,319.7,0.0,0.0,1.0,2016
150.5,0.0,0.24831645,1.0,0.5461123,0.75443226,318.773,0.0,150.5,1.0,2016
180.3,0.0,0.22387473,1.0,10.743022,0.7336529,315.892,2.644982e-05,180.3,1.0,2016
171.6,0.0,0.19498888,1.0,55.775414,0.70457625,320.1,5.7699544e-05,171.6,1.0,2016
166.8,0.0,0.16657284,1.0,55.17468,0.6755624,313.851,0.00021418127,166.8,1.0,2016
161.6,0.0,0.14226586,1.0,0.6377136,0.65254575,309.949,0.00044694744,161.6,1.0,2016
154.9,0.0,0.12349502,1.0,8.633661,0.63805556,325.79,0.0008975295,154.9,1.0,2016
203.3,0.0,0.10976467,1.0,9.7214155,0.6315253,336.213,0.0017344515,203.3,1.0,2016
203.4,0.0,0.09973219,1.0,12.784655,0.6306194,324.276,0.0032832096,203.4,1.0,2016
216.6,0.0,0.09218139,1.0,6.377136,0.6326178,310.41998,0.0058982773,216.6,1.0,2016
171.2,0.0,0.086430386,1.0,0.0,0.63515735,288.437,0.010204928,171.2,1.0,2016
207.7,0.0,0.082011424,1.0,3.5319524,0.6362097,284.75,0.017006343,207.7,1.0,2016
190.4,0.0,0.078196846,1.0,11.286092,0.6336039,291.658,0.027301973,190.4,1.0,2016
205.0,0.0,0.07409278,1.0,8.514917,0.62483436,307.674,0.042239755,205.0,1.0,2016
235.1,0.0,0.06938387,1.0,15.637481,0.60779876,313.665,0.06297162,235.1,1.0,2016
241.6,0.0,0.06503139,1.0,12.079545,0.5821491,347.939,0.090495385,241.6,1.0,2016
265.7,0.0,0.06344526,1.0,10.289905,0.5501403,385.913,0.12539598,265.7,1.0,2016
243.6,0.0,0.067656554,1.0,1.864086,0.5162123,426.613,0.16759081,243.6,1.0,2016
147.9,0.0,0.07995952,1.0,0.0,0.48528188,446.36798,0.21611151,147.9,1.0,2016
213.6,0.0,0.100689106,1.0,0.0,0.46094427,464.527,0.26899052,213.6,1.0,2016
172.4,0.0,0.12769035,1.0,0.0,0.44474605,474.535,0.32334426,172.4,1.0,2016
238.8,0.0,0.15652993,1.0,0.0,0.43649328,457.97998,0.37550703,238.8,1.0,2016
224.8,0.0,0.18149687,1.0,0.0,0.4347969,441.25,0.42156744,224.8,1.0,2016
189.9,0.0,0.19714426,1.0,0.0,0.43720862,420.285,0.45786974,189.9,1.0,2016
192.4,3.0,0.20004816,1.0,0.0,0.43999913,443.427,0.48140308,0.0,1.0,2016
182.0,0.0,0.1900678,1.0,0.0,0.43874905,492.893,0.4904515,182.0,1.0,2016
213.0,0.0,0.17032993,1.0,0.0,0.42994598,503.496,0.48478496,213.0,1.0,2016
245.4,0.0,0.14588483,1.0,0.0,0.41280118,489.03,0.46563068,245.4,1.0,2016
171.6,0.0,0.121831276,1.0,0.0,0.38965687,477.121,0.43562752,171.6,1.0,2016
250.1,0.0,0.102027304,1.0,0.0,0.3643394,487.375,0.39840338,250.1,1.0,2016
222.8,0.0,0.08880906,1.0,0.0,0.33969715,500.652,0.3581333,222.8,1.0,2016
230.4,0.0,0.08344771,1.0,0.0,0.3162051,505.303,0.3190509,230.4,1.0,2016
206.9,0.0,0.086485,1.0,0.0,0.29274204,509.97,0.28499407,206.9,1.0,2016
230.5,0.0,0.097625345,1.0,0.0,0.2687163,544.017,0.25902894,230.5,1.0,2016
215.6,0.0,0.115427226,1.0,0.0,0.24586801,537.95703,0.24317713,215.6,1.0,2016
267.4,3.0,0.13721094,1.0,0.0,0.22849797,520.291,0.2382549,0.0,1.0,2016
283.8,0.0,0.15930873,1.0,0.0,0.22201037,547.566,0.24384713,283.8,1.0,2016
304.6,0.0,0.17758586,1.0,0.0,0.23068912,569.636,0.258324,304.6,1.0,2016
295.7,0.0,0.18819635,1.0,0.0,0.25591123,549.783,0.2790963,295.7,1.0,2016
298.3,0.0,0.18845461,1.0,0.0,0.2954325,542.453,0.3028729,298.3,1.0,2016
248.1,0.0,0.17785765,1.0,0.0,0.34407243,586.439,0.3260524,248.1,1.0,2016
220.4,0.0,0.158648,1.0,0.0,0.39536965,590.841,0.34515724,220.4,1.0,2016
224.8,0.0,0.13559061,1.0,0.0,0.44354734,584.6,0.35726345,224.8,1.0,2016
241.9,0.0,0.11472961,1.0,0.0,0.48488492,615.66797,0.36035198,241.9,1.0,2016
215.9,0.0,0.10150361,1.0,0.0,0.5182068,599.963,0.3535975,215.9,1.0,2016
197.0,0.0,0.09893295,1.0,0.0,0.54437387,528.03503,0.33729893,197.0,1.0,2016
248.2,0.0,0.10658024,1.0,0.0,0.5652434,490.715,0.313026,248.2,1.0,2016
275.7,0.0,0.12082181,1.0,0.0,0.58257276,460.636,0.28298178,275.7,1.0,2016
207.9,3.0,0.13633889,1.0,0.0,0.5972183,478.957,0.24988109,0.0,1.0,2016
211.6,0.0,0.14818752,1.0,0.0,0.608938,476.691,0.2164065,211.6,1.0,2016
233.3,3.0,0.15337496,1.0,0.0,0.6168617,464.431,0.18493858,0.0,1.0,2016
270.7,0.0,0.15132771,1.0,0.0,0.62047666,447.817,0.1570718,270.7,1.0,2016
247.6,0.0,0.14330105,1.0,0.0,0.6204709,455.456,0.1336508,247.6,1.0,2016
297.4,0.0,0.13125388,1.0,0.0,0.6189067,491.298,0.11474162,297.4,1.0,2016
243.6,0.0,0.117228225,1.0,0.0,0.6182954,516.348,0.099788696,243.6,1.0,2016
277.0,0.0,0.103375144,1.0,2.4887676,0.619772,546.13,0.087874666,277.0,1.0,2016
224.2,0.0,0.09222333,1.0,0.5588041,0.6216647,555.68,0.07795452,224.2,1.0,2016
292.9,0.0,0.08669167,1.0,7.2576904,0.6194911,555.769,0.06910779,292.9,1.0,2016
260.3,0.0,0.08963494,1.0,10.950877,0.60803056,528.073,0.060681216,260.3,1.0,2016
255.5,0.0,0.10297978,1.0,6.029089,0.58433896,526.088,0.05234625,255.5,1.0,2016
313.7,0.0,0.12686394,1.0,0.0,0.54983944,530.48596,0.04407109,313.7,1.0,2016
288.0,0.0,0.1590036,1.0,0.0,0.5099886,513.016,0.036018282,288.0,1.0,2016
285.1,0.0,0.1945862,1.0,0.0,0.47167215,516.16003,0.02850589,285.1,1.0,2016
314.2,0.0,0.2268841,1.0,0.0,0.43984196,515.947,0.021777665,314.2,1.0,2016
295.0,0.0,0.24888544,1.0,2.4024403,0.41540504,517.073,0.016010258,295.0,1.0,2016
323.5,0.0,0.2552926,1.0,0.0,0.3953792,481.947,0.01135732,323.5,1.0,2016
238.6,0.0,0.24424864,1.0,0.77796596,0.37491584,491.15,0.0077492734,238.6,1.0,2016
274.0,0.0,0.21778387,1.0,0.0,0.34977186,500.37,0.0050681764,274.0,1.0,2016
282.0,0.0,0.18096477,1.0,0.0,0.31791642,512.563,0.003199457,282.0,1.0,2016
232.1,0.0,0.14013986,1.0,0.0,0.27966055,507.103,0.0019405687,232.1,1.0,2016
184.5,0.0,0.061654028,1.0,0.0,0.22170493,318.803,0.0,184.5,1.0,2016
156.3,0.0,0.08279517,1.0,9.909089,0.26051548,349.49802,0.0,156.3,1.0,2016
182.5,0.0,0.10262627,1.0,9.634255,0.2886768,363.018,0.0,182.5,1.0,2016
195.0,0.0,0.11823281,1.0,0.0,0.30477577,368.712,0.0,195.0,1.0,2016
173.2,0.0,0.12786537,1.0,5.5507507,0.31017908,360.444,0.0,173.2,1.0,2016
197.7,0.0,0.13177887,1.0,0.0,0.3084909,353.986,0.0,197.7,1.0,2016
157.6,0.0,0.13227127,1.0,0.0,0.3046852,343.295,0.0,157.6,1.0,2016
171.7,0.0,0.13305427,1.0,0.0,0.30404767,347.006,0.0,171.7,1.0,2016
160.1,0.0,0.13788897,1.0,0.0,0.3113543,359.695,0.0,160.1,1.0,2016
219.8,0.0,0.14918968,1.0,0.0,0.33030576,366.251,0.0,219.8,1.0,2016
161.9,0.0,0.16711846,1.0,0.0,0.36322945,383.716,0.0,161.9,1.0,2016
171.7,0.0,0.18967354,1.0,0.0,0.41075575,388.28,0.0,171.7,1.0,2016
189.3,0.0,0.21354666,1.0,0.0,0.47116208,372.637,0.0,189.3,1.0,2016
222.4,3.0,0.23525922,1.0,0.0,0.53971833,351.353,0.0,0.0,1.0,2016
171.4,0.0,0.25181744,1.0,0.0,0.6088032,314.656,0.0,171.4,1.0,2016
213.0,0.0,0.26085004,1.0,0.0,0.66911274,311.557,0.0,213.0,1.0,2016
169.5,0.0,0.2605578,1.0,19.916286,0.71213984,307.464,0.0,169.5,1.0,2016
194.8,0.0,0.25006565,1.0,0.0,0.7327401,307.306,0.0,194.8,1.0,2016
170.2,0.0,0.23023276,1.0,11.135461,0.7307362,311.508,0.0,170.2,1.0,2016
165.3,0.0,0.20404358,1.0,14.976848,0.71070874,316.548,3.570352e-05,165.3,1.0,2016
215.5,0.0,0.17596583,1.0,82.93679,0.6802906,327.088,7.788624e-05,215.5,1.0,2016
237.5,0.0,0.15046018,1.0,55.13993,0.6477067,330.336,0.000258375,237.5,1.0,2016
185.7,0.0,0.13041455,1.0,38.1351,0.6196645,312.03,0.0005362586,185.7,1.0,2016
147.9,0.0,0.1164865,1.0,32.967445,0.600226,316.592,0.0010709901,147.9,1.0,2016
155.8,0.0,0.10761998,1.0,16.274128,0.5906476,321.865,0.002058236,155.8,1.0,2016
206.0,3.0,0.10223114,1.0,8.927991,0.5900303,326.656,0.0038526866,0.0,1.0,2016
173.8,0.0,0.099150404,1.0,0.0,0.5961008,311.676,0.006874996,173.8,1.0,2016
159.2,0.0,0.09783071,1.0,6.7695756,0.60573393,277.546,0.011812716,159.2,1.0,2016
181.5,0.0,0.0977696,1.0,48.07818,0.6152503,274.063,0.019545509,181.5,1.0,2016
200.4,0.0,0.097892426,1.0,13.527701,0.62062097,312.60498,0.03114741,200.4,1.0,2016
193.1,0.0,0.09676851,1.0,42.042034,0.61800134,323.261,0.047817633,193.1,1.0,2016
184.6,0.0,0.093702726,1.0,84.7965,0.6047986,334.02002,0.07072045,184.6,1.0,2016
216.6,0.0,0.08970899,1.0,18.947062,0.58086133,362.739,0.10078881,216.6,1.0,2016
215.5,0.0,0.08762846,1.0,3.6069577,0.5488738,382.55002,0.1384488,215.5,1.0,2016
209.4,0.0,0.09087464,1.0,0.0,0.51357806,416.157,0.18335344,209.4,1.0,2016
221.9,0.0,0.101620175,1.0,0.0,0.4800148,422.973,0.23417531,221.9,1.0,2016
183.5,0.0,0.11947368,1.0,0.0,0.45194444,423.98,0.28853074,183.5,1.0,2016
222.8,0.0,0.14139773,1.0,0.0,0.43131456,423.457,0.34311602,222.8,1.0,2016
240.9,0.0,0.16264088,1.0,0.0,0.4185914,417.36902,0.39394575,240.9,1.0,2016
206.3,0.0,0.17823087,1.0,0.0,0.41312903,416.324,0.4369343,206.3,1.0,2016
179.0,0.0,0.18439882,1.0,0.122637235,0.4130773,412.04498,0.46848032,179.0,1.0,2016
237.0,0.0,0.17967159,1.0,4.8073797,0.41503125,437.888,0.4858413,0.0,1.0,2016
216.0,0.0,0.16532248,1.0,4.70927,0.41456655,489.05798,0.48779318,216.0,1.0,2016
179.8,0.0,0.14487605,1.0,0.0,0.40786117,514.04,0.47471744,179.8,1.0,2016
197.5,0.0,0.12281673,1.0,2.9923487,0.39360914,499.95,0.44850305,197.5,1.0,2016
139.5,0.0,0.10310075,1.0,0.0,0.37364855,483.93402,0.41236115,139.5,1.0,2016
208.7,0.0,0.08832093,1.0,0.0,0.3515563,490.487,0.37033573,208.7,1.0,2016
267.4,0.0,0.0797403,1.0,0.0016050995,0.33028296,513.28503,0.32681072,267.4,1.0,2016
250.6,0.0,0.07788801,1.0,0.0008279917,0.31064352,523.631,0.28602204,250.6,1.0,2016
198.2,0.0,0.08294476,1.0,1.553405,0.29178485,521.106,0.25164452,198.2,1.0,2016
235.9,0.0,0.09463579,1.0,0.26850295,0.27307466,513.746,0.22648223,235.9,1.0,2016
234.3,0.0,0.11189685,1.0,0.0,0.25582406,513.599,0.21226457,234.3,1.0,2016
242.9,0.0,0.13271728,1.0,0.0,0.2436082,515.708,0.20953926,242.9,1.0,2016
283.3,0.0,0.15426533,1.0,1.1075743,0.24094059,544.038,0.21767989,283.3,1.0,2016
289.1,0.0,0.17319687,1.0,0.0596154,0.25119698,558.344,0.23487873,289.1,1.0,2016
310.2,0.0,0.18612055,1.0,0.0,0.27498642,563.693,0.25841123,310.2,1.0,2016
272.7,0.0,0.1901847,1.0,0.0,0.30969155,563.273,0.28485587,272.7,1.0,2016
183.6,0.0,0.18404332,1.0,0.0,0.35041893,572.877,0.3104802,183.6,1.0,2016
221.9,0.0,0.16868493,1.0,0.0,0.3917524,559.562,0.33168557,221.9,1.0,2016
264.4,0.0,0.1477481,1.0,0.0,0.429508,557.037,0.34546566,264.4,1.0,2016
236.6,0.0,0.1267753,1.0,0.0,0.46162593,594.013,0.349789,236.6,1.0,2016
230.5,0.0,0.11150896,1.0,0.0,0.4881376,575.731,0.34393203,230.5,1.0,2016
175.4,0.0,0.10585588,1.0,0.0,0.51034975,515.83,0.32837766,175.4,1.0,2016
298.1,0.0,0.11042207,1.0,0.0,0.5298129,486.67902,0.30496347,298.1,1.0,2016
248.0,0.0,0.122379236,1.0,0.44149405,0.54750896,472.122,0.2761742,248.0,1.0,2016
231.8,0.0,0.13672492,1.0,0.0,0.5634294,475.11798,0.24495864,231.8,1.0,2016
210.1,0.0,0.14833085,1.0,0.0,0.5766397,461.704,0.21412826,210.1,1.0,2016
