OBJECTID	PDIV_ID	Af_used_2012	Af_used_irr_2012	Acres_2012	Af_used_mun_2012	Af_used_stk_2012	long_nad83	lat_nad83	county						
396	11898	0	0	0	0	0	-101.9989763	37.06880223	MT						
397	46805	0	0	0	0	0	-101.1727724	37.6889959	GT						
398	9017	128.7643739	0	0	128.7643739	0	-97.23346434	38.89985192	DK						
399	7729	257	257	122	0	0	-100.176897	38.78461232	GO						
400	4006	132.5507671	132.5507671	128	0	0	-97.63367106	38.23575915	MP						
401	46355	243	243	131	0	0	-101.7625215	39.58952503	CN						
402	15933	34	34	125	0	0	-101.0257867	37.66405361	HS						
403	12596	340.3549475	340.3549475	246	0	0	-101.9835247	38.7703998	WA						
404	28818	0	0	0	0	0	-101.0357668	37.65622351	HS						
405	23308	124.6376411	124.6376411	120	0	0	-100.5565308	39.37093503	SD						
406	27276	0	0	0	0	0	-100.0468675	37.82693201	FO						
407	14478	0	0	0	0	0	-100.1269949	37.83289036	FO						
408	52279	82	82	35	0	0	-100.3464016	38.82542303	GO						
409	47193	170	170	180	0	0	-100.2701097	38.75575283	GO						
410	28992	0	0	0	0	0	-100.374373	37.7471521	GY						
411	43406	0	0	0	0	0	-101.1063487	37.69353701	GT						
412	40082	619	619	240	0	0	-101.047247	37.67503319	HS						
413	12496	0	0	0	0	0	-101.4986104	37.56357314	GT						
414	29947	0	0	0	0	0	-99.937164	37.68783942	FO						
415	22727	370	370	244	0	0	-100.6380098	37.79127	GY						
416	49515	532	532	270	0	0	-100.5155653	37.22141988	ME						
417	35632	52.81094733	52.81094733	42	0	0	-99.77311645	39.84408457	NT						
418	46024	0	0	0	0	0	-95.28944402	38.69080486	FR						
419	53074	242	242	120	0	0	-99.95109862	37.63341574	FO						
420	32219	0	0	0	0	0	-97.62303569	39.58228566	CD						
421	5874	0	0	0	0	0	-99.74807396	37.14085642	CA						
422	44590	0	0	0	0	0	-99.74472884	37.14174339	CA						
423	36442	68	68	120	0	0	-101.8208236	39.60090478	CN						
424	6608	667.2829361	0	0	667.2829361	0	-97.0674163	37.06414889	CL						
425	5221	0	0	0	0	0	-101.7441377	37.52647095	ST						
426	19451	176	176	120	0	0	-101.4012815	39.51881933	SH						
427	47315	133.5733203	133.5733203	203	0	0	-100.6652532	39.29276578	SD						
428	33024	74	74	123	0	0	-100.6409526	39.28872582	SD						
429	45263	183.6729057	183.6729057	134	0	0	-97.62417194	37.99591148	HV						
430	50767	173	173	150	0	0	-99.58083146	37.62001771	FO						
431	24415	0	0	0	0	0	-99.59853048	37.60405963	FO						
432	29312	7	7	5	0	0	-101.9212858	39.29403004	SH						
433	32714	119	119	82	0	0	-101.9099355	39.29257011	SH						
434	29162	119.8333333	119.8333333	110	0	0	-99.0906606	38.07645461	PN						
435	3977	142.6989636	142.6989636	99	0	0	-98.25641824	38.22017427	RC						
436	42762	0	0	0	0	0	-98.27584615	38.22472932	RC						
437	32600	0	0	0	0	0	-96.76929798	37.38251888	CL						
438	51272	246	246	110	0	0	-101.5473351	39.32904143	SH						
439	1463	154	154	105	0	0	-101.5494451	39.33233135	SH						
440	1954	146	146	124	0	0	-100.7192443	37.38028588	SW						
441	25243	195.5218796	195.5218796	130	0	0	-99.40025103	37.8029411	ED						
442	12271	174	174	120	0	0	-99.72428416	37.46697198	CA						
443	7858	242	242	125	0	0	-100.6423404	37.46300974	ME						
444	7085	77.27765144	77.27765144	83	0	0	-99.24150044	38.46162316	RH						
445	7979	0	0	136	0	0	-97.72693736	38.28600084	MP						
446	6735	0	0	0	0	0	-101.5395041	38.72176288	WA						
447	44249	62	62	22	0	0	-101.219934	38.55474872	WH						
448	2454	372	372	120	0	0	-101.2297442	38.55443874	WH						
449	19618	197.7406852	197.7406852	130	0	0	-98.15605697	38.23561071	RC						
450	18077	0	0	0	0	0	-99.3997471	37.69452291	KW						
451	25037	275	275	260	0	0	-100.6729109	37.19190065	SW						
452	36227	0	0	0	0	0	-101.6080982	37.61316723	ST						
453	38353	0	0	0	0	0	-101.5715406	37.64598086	ST						
454	50984	475	475	237	0	0	-100.3706905	37.39665345	ME						
455	13761	0	0	0	0	0	-100.6697952	37.84686167	FI						
456	9215	0	0	0	0	0	-100.4472346	37.74820638	GY						
457	35292	0	0	0	0	0	-98.73730396	38.34310329	BT						
458	53219	0	0	0	0	0	-101.9425646	37.65108418	ST						
459	6403	245	245	123	0	0	-100.9848591	37.72541776	HS						
460	20358	177	177	111	0	0	-99.64700897	38.16119665	HG						
461	54533	195.9239039	195.9239039	130	0	0	-100.9938555	37.74772965	FI						
462	13980	227.9968452	227.9968452	130	0	0	-100.9847161	37.74040369	FI						
463	17720	306	306	240	0	0	-101.474463	39.32267208	SH						
464	37640	152.3242218	152.3242218	130	0	0	-98.95416465	38.19998502	PN						
465	27292	224	224	124	0	0	-101.0784531	39.32536431	TH						
466	4048	244.3847034	244.3847034	118	0	0	-101.1652255	39.38610307	TH						
467	51635	90	90	112	0	0	-101.206007	39.50416114	TH						
468	26863	171.3279996	171.3279996	130	0	0	-98.87186545	37.76612778	PR						
469	4129	372.0227957	372.0227957	240	0	0	-100.9055507	37.3440333	SW						
470	21948	0	0	0	0	0	-100.0381942	37.64348396	FO						
471	46851	216.5805844	216.5805844	250	0	0	-101.4066552	37.26062383	SV						
472	39132	244	244	122	0	0	-101.4251537	37.26818977	SV						
473	39379	0	0	0	0	0	-99.97243628	37.62595681	FO						
474	26933	95	95	90	0	0	-101.1515552	39.38593315	TH						
475	52766	119	119	82	0	0	-97.65289988	38.29003375	MP						
476	46768	30.83333333	0	0	0	0	-98.7791443	38.30072262	BT						
477	4141	52	52	160	0	0	-99.06714029	38.19301405	PN						
478	40793	0	0	0	0	0	-100.9007728	38.492421	SC						
479	29025	148	148	130	0	0	-97.53246471	37.9305877	HV						
480	13677	111.4672043	111.4672043	102	0	0	-101.3219966	38.51771882	WH						
481	33256	238	238	130	0	0	-101.4662821	39.80266601	CN						
482	5581	0	0	0	0	0	-99.46165596	38.92108108	EL						
483	36957	0	0	0	0	0	-98.68341042	37.6740179	PR						
484	3902	293.9410958	293.9410958	120	0	0	-101.1751608	38.53366122	WH						
485	27476	0	0	0	0	0	-99.91012685	38.0769782	HG						
486	43744	160.7691859	160.7691859	240	0	0	-99.73850247	37.57039792	FO						
487	38256	0	0	0	0	0	-101.3113574	38.52969366	WH						
488	32126	107.7305271	107.7305271	150	0	0	-101.4672418	38.62027498	WH						
489	8890	0	0	0	0	0	-101.4407329	38.61118739	WH						
490	9042	615.4407996	615.4407996	240	0	0	-100.4347863	37.33240332	ME						
491	36499	64.19897438	64.19897438	90	0	0	-101.4672418	38.62646486	WH						
492	50268	352	352	250	0	0	-101.4918689	37.86770464	KE						
493	24881	0	0	0	0	0	-101.4995784	37.86470836	KE						
494	48638	259	259	125	0	0	-101.2855197	37.76883796	KE						
495	41367	222.6723257	222.6723257	122	0	0	-100.4621172	37.34016321	ME						
496	43407	237	237	125	0	0	-101.2582199	37.76160828	KE						
497	35159	139.8921593	139.8921593	112	0	0	-100.3673117	38.74485326	GO						
498	19639	245	245	125	0	0	-101.1262993	37.84711443	KE						
499	41427	0	0	0	0	0	-96.95784792	38.97530305	DK						
500	1842	138.6569322	138.6569322	130	0	0	-99.01959805	37.63303316	KW						
501	21262	0	0	0	0	0	-98.05550327	38.17163082	RN						
502	48982	273.0389043	273.0389043	120	0	0	-101.8268007	38.73065171	WA						
503	28979	0	0	0	0	0	-101.2851089	37.92118494	KE						
504	16616	0	0	0	0	0	-101.2547303	37.88670719	KE						
505	16749	177.3209228	177.3209228	130	0	0	-99.13574532	37.54627916	KW						
506	36674	0	0	0	0	0	-100.7742639	37.40859991	HS						
507	29060	0.225563218	0	0	0.225563218	0	-97.98183521	39.00960449	LC						
508	26062	0	0	0	0	0	-99.81531514	38.09566794	HG						
509	28239	109.2800083	109.2800083	127	0	0	-99.8162842	38.09294796	HG						
510	3136	0	0	0	0	0	-98.97919531	38.44421975	BT						
511	9658	0	0	0	0	0	-97.5949699	38.85883526	SA						
512	20392	24	24	22	0	0	-101.2428247	38.56941834	WH						
513	53837	0	0	300	0	0	-101.5182821	37.73275427	GT						
514	36430	98	98	120	0	0	-102.0488503	39.36834778	SH						
515	4877	11.67005779	11.67005779	10	0	0	-97.31492239	37.66110476	SG						
516	27643	0	0	0	0	0	-97.46002396	37.68940363	SG						
517	26060	0	0	0	0	0	-97.35506564	37.66151854	SG						
518	2898	1.350310418	0	0	1.350310418	0	-99.19791806	38.52167805	RH						
519	17864	0	0	0	0	0	-101.9151908	37.32911473	MT						
520	2167	169.8168795	169.8168795	140	0	0	-101.9097786	37.3225909	MT						
521	42656	211.6243314	211.6243314	130	0	0	-98.5425388	37.52518006	PR						
522	53787	0	0	0	0	0	-102.0217464	37.43261881	ST						
523	9752	0	0	0	0	0	-100.1849337	39.02997559	GO						
524	13259	0	0	0	0	0	-100.1849337	39.02997559	GO						
525	26406	110.5575861	110.5575861	125	0	0	-97.29064857	39.55933834	CY						
526	13440	0	0	0	0	0	-96.70054848	39.67968235	MS						
527	21510	0	0	0	0	0	-100.8505668	37.9650379	FI						
528	25194	0	0	0	0	0	-96.57718682	39.24371232	PT						
529	26279	584	584	372	0	0	-100.5104686	37.33673195	ME						
530	14113	0	0	0	0	0	-98.12132967	37.62377205	KM						
531	13084	26	26	10	0	0	-100.4711171	38.53341621	LE						
532	18806	418.4274408	0	0	418.4274408	0	-94.86961175	39.06124392	WY						
533	39227	1.250878469	1.250878469	30	0	0	-98.81186451	39.61426103	SM						
534	53938	192	192	125	0	0	-98.81186129	38.1704638	SF						
535	50562	291	291	125	0	0	-100.9968231	37.27848429	SW						
536	15905	100	100	144	0	0	-97.89197386	37.98825104	RN						
537	33962	46.1315141	46.1315141	37	0	0	-99.09961974	38.05099448	PN						
538	24912	0	0	0	0	0	-97.99986636	38.10673504	RN						
539	11710	227.2357611	227.2357611	120	0	0	-100.669621	38.62803551	LE						
540	37057	38.62777773	38.62777773	80	0	0	-96.25901502	39.24143622	PT						
541	31631	262	262	160	0	0	-100.3820241	37.9580894	GY						
542	44387	158	158	160	0	0	-100.3875733	37.95795241	GY						
543	53544	0	0	0	0	0	-96.99191516	38.24929597	MN						
544	45653	197	197	195	0	0	-97.60643581	39.2405591	OT						
545	53986	134.2024422	134.2024422	130	0	0	-99.25456468	37.98187156	ED						
546	18980	0	0	0	0	0	-100.6593277	38.08576166	FI						
547	6917	82.1918607	82.1918607	125	0	0	-99.30557125	37.29869362	CM						
548	42701	287	287	205	0	0	-100.7888416	37.72931702	HS						
549	28309	0	0	0	0	0	-101.7721507	37.04168468	MT						
550	33224	0	0	0	0	0	-101.777235	37.05081158	MT						
551	32142	231	231	180	0	0	-101.8139924	39.21457203	SH						
552	48243	410	410	308	0	0	-101.4339681	37.02813688	SV						
553	53091	0	0	0	0	0	-101.3259842	37.29089266	SV						
554	30353	26.56060592	0	0	26.56060592	0	-101.3781407	39.36601199	TH						
555	19670	55.25	55.25	46	0	0	-98.83536232	38.33814662	BT						
556	28902	0	0	0	0	0	-100.5077818	37.37863017	ME						
557	36569	151	151	125	0	0	-100.7875779	37.90584478	FI						
558	22383	259	259	125	0	0	-100.8791607	37.88422341	FI						
559	38849	145	145	125	0	0	-100.8063205	37.91307485	FI						
560	4064	59	59	31	0	0	-101.0497446	39.79750118	RA						
561	11694	73.93759725	0	0	0	73.93759725	-100.8246893	38.55554717	SC						
562	39253	137.9857665	137.9857665	123	0	0	-100.9073858	38.49737698	SC						
563	44442	57.73460876	57.73460876	244	0	0	-100.8708104	38.5572261	SC						
564	10231	0	0	0	0	0	-100.8360009	38.56264428	SC						
565	45381	25.01137023	0	0	0	25.01137023	-100.8775094	38.49627777	SC						
566	3884	169.4578197	0	0	0	169.4578197	-100.793255	37.91605174	FI						
567	42132	0	0	0	0	0	-100.9496553	37.55778249	HS						
568	14924	221	221	250	0	0	-100.9131739	37.54777877	HS						
569	37229	0	0	0	0	0	-100.8301148	38.64642285	SC						
570	51553	0	0	0	0	0	-101.6697296	38.51271475	GL						
571	6611	195.3491013	195.3491013	114	0	0	-98.65171236	37.48139171	PR						
572	40762	173.318173	173.318173	130	0	0	-98.67905644	37.46694	BA						
573	42856	0	0	0	0	0	-100.5123589	39.8233232	DC						
574	45689	190.2771512	190.2771512	130	0	0	-98.61557292	37.51077825	PR						
575	45632	190.0037134	190.0037134	130	0	0	-98.54262356	37.57972164	PR						
576	34037	65	65	60	0	0	-101.4740022	38.91056979	LG						
577	12796	0	0	0	0	0	-98.70764377	38.84534817	RS						
578	11718	0	0	0	0	0	-101.0262776	38.25763262	FI						
579	34897	0	0	0	0	0	-99.41818434	37.89425696	ED						
580	13383	0	0	0	0	0	-100.9098406	38.05036213	FI						
581	29318	52.6621063	52.6621063	20	0	0	-96.00420914	39.15902811	SN						
582	16159	76.70254196	76.70254196	140	0	0	-97.35943323	37.45664945	SU						
583	33736	187.8404547	187.8404547	129	0	0	-99.06493785	38.21238355	PN						
584	6401	141.9608962	141.9608962	85	0	0	-101.3708501	39.77783686	RA						
585	25491	97	97	130	0	0	-100.3467017	37.77352678	GY						
586	40292	112.1306978	112.1306978	135	0	0	-97.29273237	37.50244892	SG						
587	53569	62	62	140	0	0	-97.26296127	37.35946165	SU						
588	41493	0	0	0	0	0	-101.4141111	38.61243476	WH						
589	10961	216	216	130	0	0	-100.3834424	37.72649323	GY						
590	27781	186.4166667	186.4166667	125	0	0	-99.02654321	38.04740879	PN						
591	8288	63.92676407	63.92676407	74	0	0	-99.35277601	38.4484846	RH						
592	44377	128.6029504	128.6029504	122	0	0	-101.1837235	38.6149671	WH						
593	45641	105.8342617	105.8342617	140	0	0	-97.34570305	37.46796932	SU						
594	23958	0	0	0	0	0	-97.08459087	39.08517506	DK						
595	617	279.28409	279.28409	250	0	0	-101.7858701	38.66558302	GL						
596	42146	0	0	0	0	0	-101.816239	37.60689371	ST						
597	51178	9.05254242	9.05254242	8	0	0	-100.8195065	38.49943829	SC						
598	5745	0	0	0	0	0	-100.586839	39.63275422	DC						
599	6341	0	0	0	0	0	-96.63818877	38.03274167	BU						
600	2963	95.90242166	95.90242166	140	0	0	-96.26889479	39.19892675	PT						
601	43941	79.80549085	79.80549085	82	0	0	-99.02135624	39.46121039	OB						
602	39115	82	82	39	0	0	-100.9287376	39.12633767	LG						
603	26458	340	340	168	0	0	-101.3625205	39.44245083	TH						
604	52899	425	425	210	0	0	-101.3648005	39.4249611	TH						
605	47264	289	289	120	0	0	-101.3707607	39.43986081	TH						
606	27898	0	0	0	0	0	-97.41667165	37.64170395	SG						
607	52923	0	0	0	0	0	-97.41166961	37.63680508	SG						
608	6090	0	0	0	0	0	-97.4125169	37.63868388	SG						
609	14451	13.70813654	0	0	0	13.70813654	-100.9226807	38.30162457	SC						
610	9792	139.5	139.5	132	0	0	-98.88984426	37.85073611	SF						
611	11182	0	0	0	0	0	-101.9859447	37.83781532	HM						
612	54036	0	0	0	0	0	-101.8205319	38.93907761	WA						
613	26738	0	0	0	0	0	-98.86806576	38.41886239	BT						
614	42859	271.122691	271.122691	122	0	0	-101.0802578	37.94157774	FI						
615	48222	268.6721845	0	0	0	268.6721845	-100.9067535	37.86296275	FI						
616	26751	0	0	0	0	0	-101.052181	37.89830309	FI						
617	30115	268	268	136	0	0	-100.9520933	37.9132238	FI						
618	17657	259	259	125	0	0	-101.0289057	37.90175354	FI						
619	29938	182	182	128	0	0	-98.98217856	37.59719065	PR						
620	27670	240	240	136	0	0	-100.9247724	37.89863363	FI						
621	40134	271	271	136	0	0	-100.9522129	37.95746383	FI						
622	30656	199.9515116	199.9515116	122	0	0	-101.0527355	37.94168325	FI						
623	52592	0	0	0	0	0	-100.3426463	37.80344753	GY						
624	45349	270.7390801	270.7390801	122	0	0	-101.0983919	37.94868044	FI						
625	20721	135.8596414	0	0	135.8596414	0	-100.3526215	37.83072025	GY						
626	53101	0	0	0	0	0	-100.3535127	37.80530655	GY						
627	10274	110	110	125	0	0	-100.9845888	37.79130674	FI						
628	48635	270	270	125	0	0	-100.9939993	37.77682271	FI						
629	54762	16.13129927	0	0	16.13129927	0	-99.00554122	38.45952781	BT						
630	21945	0	0	0	0	0	-97.72646234	39.63288512	CD						
631	53490	0	0	0	0	0	-101.3562542	37.00326076	SV						
632	48360	104.1031023	104.1031023	145	0	0	-96.50941787	39.17675531	PT						
633	45144	289.6170336	289.6170336	186	0	0	-101.720099	38.77496151	WA						
634	11754	0	0	0	0	0	-100.5473492	37.90834645	GY						
635	10848	0	0	0	0	0	-100.3323783	37.37707959	ME						
636	5819	17.45460348	0	0	17.45460348	0	-99.00559422	38.45945881	BT						
637	24891	17.45491037	0	0	17.45491037	0	-99.09957462	39.75703098	PL						
638	3298	247.3019877	247.3019877	130	0	0	-99.08293344	37.69867721	KW						
639	8560	0	0	0	0	0	-95.69530574	39.07070993	SN						
640	54192	192.7675533	192.7675533	120	0	0	-99.7539539	37.60684967	FO						
641	28183	176	176	173	0	0	-99.78479882	37.60007276	FO						
642	42468	186.0833333	186.0833333	126	0	0	-98.90795032	38.18529666	SF						
643	46146	155	155	130	0	0	-99.03810774	37.64771294	KW						
644	32374	253.0828508	253.0828508	224	0	0	-101.9879159	39.10017346	WA						
645	8145	39.53340637	0	0	39.53340637	0	-94.84360527	37.17719084	CK						
646	32761	24.38660615	24.38660615	14	0	0	-101.0756334	39.38702358	TH						
647	2923	0	0	0	0	0	-101.0958484	38.08864145	FI						
648	51901	0	0	0	0	0	-101.1289983	38.08943111	KE						
649	23089	0	0	0	0	0	-101.7708735	37.56488189	ST						
650	35749	16.85678424	16.85678424	10	0	0	-99.34025233	37.24518465	CM						
651	46702	0	0	0	0	0	-99.42472545	38.46839788	RH						
652	5231	57.57539489	0	0	57.57539489	0	-101.0484928	39.39076369	TH						
653	29436	0	0	0	0	0	-101.8335908	37.64506381	ST						
654	10552	288	288	124	0	0	-100.5166106	37.3155718	ME						
655	27741	8.051839644	0	0	8.051839644	0	-100.1210566	39.03158761	TR						
656	9207	0	0	0	0	0	-100.9237076	38.3908277	SC						
657	1645	0	0	0	0	0	-94.64808544	39.08674452	WY						
658	43871	191.6489438	191.6489438	130	0	0	-99.06435473	37.71308304	KW						
659	29738	0	0	0	0	0	-97.66897858	39.57683727	CD						
660	17510	189	189	124	0	0	-101.4085017	39.51885927	SH						
661	28717	0	0	0	0	0	-97.73271247	37.39787355	SU						
662	3740	0	0	0	0	0	-97.6896993	37.37980912	SU						
663	3259	0	0	0	0	0	-99.27825762	39.38081201	RO						
664	51535	0	0	0	0	0	-99.41067033	39.40980808	RO						
665	16117	123	123	103	0	0	-100.9541828	37.37918909	SW						
666	46252	94.34434757	94.34434757	140	0	0	-97.36990153	39.61987998	CD						
667	53497	308	308	268	0	0	-100.2813117	37.33630401	ME						
668	28481	0	0	0	0	0	-101.8096607	38.00814207	HM						
669	15674	345	345	123	0	0	-101.4875629	37.43590578	GT						
670	8046	170.1164029	170.1164029	170	0	0	-99.51030209	39.96118571	PL						
671	10948	506	506	250	0	0	-100.8338787	37.63510026	HS						
672	4272	0	0	0	0	0	-97.30822314	37.75036149	SG						
673	8471	626	626	250	0	0	-101.2327381	37.69322578	GT						
674	12239	346	346	250	0	0	-100.8704136	37.62688843	HS						
675	17142	0	0	0	0	0	-98.64815631	38.24318466	SF						
676	6899	409	409	373	0	0	-100.7434128	37.32127597	SW						
677	46139	36	36	99	0	0	-97.46741477	37.74804917	SG						
678	48274	0	0	0	0	0	-97.46490088	37.71932188	SG						
679	7195	1.454652587	1.454652587	6	0	0	-97.46728385	37.73079259	SG						
680	24915	229	229	92	0	0	-101.1252044	39.35480371	TH						
681	52171	180	180	142	0	0	-100.641299	38.63856029	LE						
682	26335	137	137	125	0	0	-100.8896224	37.70009998	HS						
683	14626	261.2970345	261.2970345	197	0	0	-100.6012178	38.52648076	LE						
684	7952	77.02907157	77.02907157	100	0	0	-100.687547	38.598767	SC						
685	5972	0	0	0	0	0	-97.17785952	37.7018949	SG						
686	34546	0	0	0	0	0	-101.8539743	38.7632359	WA						
687	36557	191.2769947	191.2769947	175	0	0	-100.2895052	39.40770387	SD						
688	34854	151.0138069	151.0138069	130	0	0	-99.00895642	38.13464119	PN						
689	12889	0	0	0	0	0	-101.4163264	37.66812396	GT						
690	1490	369	369	240	0	0	-101.7655019	39.50339616	SH						
691	12885	187	187	120	0	0	-101.7693719	39.43091764	SH						
692	43141	0	0	0	0	0	-101.856244	39.28904035	SH						
693	18800	189.9166667	189.9166667	130	0	0	-99.04554424	37.82921813	ED						
694	36835	238.1456555	238.1456555	80	0	0	-101.5003327	38.6070249	WH						
695	42351	0	0	0	0	0	-100.8575622	37.75865782	FI						
696	21696	51.88843981	51.88843981	125	0	0	-99.17395037	37.83604905	ED						
697	34812	198	198	120	0	0	-101.3715208	39.51877958	TH						
698	26324	239	239	110	0	0	-101.7774817	39.24234157	SH						
699	40562	0	0	0	0	0	-99.51617369	38.24786501	PN						
700	11322	0	0	0	0	0	-100.9063551	38.30775336	SC						
701	3965	21	21	17	0	0	-101.9401864	39.3072497	SH						
702	46194	111	111	64	0	0	-101.9217057	39.28553023	SH						
703	25155	266	266	197	0	0	-100.9479193	38.11804316	FI						
704	34311	198.8638979	198.8638979	220	0	0	-101.6102148	37.34520833	MT						
705	17788	190.75	190.75	120	0	0	-98.97475171	38.23665645	PN						
706	53277	174.1286662	174.1286662	130	0	0	-98.80724396	38.43082209	BT						
707	53649	239.75	239.75	130	0	0	-99.06509476	37.66219571	KW						
708	46350	172.1667265	172.1667265	130	0	0	-99.20950866	37.64178803	KW						
709	23086	0	0	0	0	0	-100.5405263	37.79577441	GY						
710	2551	0	0	0	0	0	-100.3269678	38.00070889	GY						
711	12791	166	166	130	0	0	-99.41828561	37.68043118	KW						
712	39784	147	147	130	0	0	-100.3835143	37.74091216	GY						
713	21298	102.8307417	102.8307417	130	0	0	-97.75090395	39.65014578	CD						
714	14088	9	9	25	0	0	-97.62312797	39.67851332	RP						
715	25659	176	176	120	0	0	-99.0265466	38.09822643	PN						
716	22576	0	0	0	0	0	-100.8771106	37.33625786	SW						
717	1599	248	248	250	0	0	-100.8706411	37.4746714	HS						
718	20429	0	0	0	0	0	-100.9659145	38.05839867	FI						
719	30620	199.1342669	199.1342669	130	0	0	-99.40856331	37.65648441	KW						
